formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"Jalan Makuasa, Rate-Rate, Kec. Tirawuta, Kabupaten Kolaka Timur, Sulawesi Tenggara 93572, Indonesia",Hotel Permata Rate-Rate,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114957286506523209848"">A Google User</a>'], 'photo_reference': 'AUGGfZmzQGL3CaKPMjSO8lnuqPoGeP2yevJ35hRyb-KxL4pHXgGujl7_41sY10vO2AMjr_fOg0Bj-YOpoXLRA7wsxWt4uhIqXkh3fZtcXeEh7Z2_h56zOT83rkw-y1L548dU_SvcNDVVCKygVGvcqoam3sJFf2nq_jrxce5dITOBetiH_AX-', 'width': 3264}]",ChIJ_1zvq30WmC0RNGhzAx8gg7M,4.5,"['lodging', 'point_of_interest', 'establishment']",63,-4.049672,121.8934698
"XV6J+864, Rate-Rate, Tirawuta, Kolaka Regency, South East Sulawesi, Indonesia",Menginap bersama suami dan anak,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117676530221044590540"">A Google User</a>'], 'photo_reference': 'AUGGfZk4vEz4om1f586VZQZY6VEMjMkkQALCFc8Ejm3n4lVoA9YJk534qfmmbEWNbPxHzZHpPHW1bYYPkeh6uOq6s5fmZiSKfoUc7M_oz-7jCA4nU9fIY2Z8rmZkdLk4XOciErYkmX399kWnT0ghLtiM9IdxmkDsosOw1idzpQgia0EyI6xh', 'width': 1080}]",ChIJlXjflNsXmC0RL8H3BnyN3pI,3.9,"['lodging', 'point_of_interest', 'establishment']",8,-4.0392489,121.8805657
"WV9P+29G, Loea, Kolaka Regency, South East Sulawesi 93572, Indonesia",Penginapan ARNI,,ChIJ9ZTeMI4XmC0RED8heaLM5D8,0.0,"['lodging', 'point_of_interest', 'establishment']",0,-4.0824331,121.8859685
"dusun 3 mario jaya, Mondoke, Kec. Lambandia, Kabupaten Kolaka Timur, Sulawesi Tenggara 93573, Indonesia",Kk H. David,"[{'height': 2246, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110666675778484529567"">burhanuddin antek</a>'], 'photo_reference': 'AUGGfZnHpLGbGtwkvDVq7FQ8ZpFqJL3ZqpbV2ex241boTjuroTgIlrtlqEw_2JQwaNQoyV84LOANTyE0w5acxdA9zLJsWnmbmxSnKzvGNKOSStW3jbjfwlAjRttS8HjVZCZXDKj64oENaXujVhgeJz6Vheem43HCDJgESegaYy67k3NxoMYU', 'width': 1080}]",ChIJ1Qyn0Ouhoi0RDf85Vah8uw8,0.0,"['lodging', 'point_of_interest', 'establishment']",0,-4.328694899999999,121.930799
"WVWR+XMW, Kel. Tababu, Kec. Tirawuta, Kabupaten Kolaka Timur, Sulawesi Tenggara, Indonesia",Jln.Bolo Kel. Tababu,,ChIJzwYOoHYXmC0Re-NNbPEuwlM,5.0,"['lodging', 'point_of_interest', 'establishment']",1,-4.052506999999999,121.8917103
"QWC2+RPM, Tokai, Poli-Polia, East Kolaka Regency, South East Sulawesi, Indonesia",Hotel indomobil 1,,ChIJH7v5KwAPmC0Rb5KnGKcoMPY,0.0,"['lodging', 'point_of_interest', 'establishment']",0,-4.2279225,121.9017954
"Poni-Poniki, Tirawuta, Kolaka Regency, South East Sulawesi 93572, Indonesia",WISMA FATHUL INN,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117973973273212724605"">fhoni novianti i</a>'], 'photo_reference': 'AUGGfZn8FOyZtHpUaA1FkuwRdIa6hSoylYT-qs3F-tTAsrTdJiZBk4iGWm64CzvvGmYHEZU3_dbqTl2g7g5r4YttozAJnDDrgb_qNq_Vv09fpcEDEQN5ool5rFoT65hGmq8q2XM4zsKRaYFs4MiQFLkjXHluwXAeMHou8yzL-V0xkzuq4I2e', 'width': 1920}]",ChIJKfV5wCcXmC0RCqdNF_FHNg8,3.8,"['lodging', 'point_of_interest', 'establishment']",31,-4.0393193,121.8804138
"M233+GW3, Lere Jaya, Lambandia, Kolaka Regency, South East Sulawesi 93885, Indonesia",Hamid Lina Rianhy sumalinggasu,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104383970943389300841"">A Google User</a>'], 'photo_reference': 'AUGGfZkoC2F5NA-Aq1x4xEh9ZQ1JoRwBPxDbfZhucyDUeP_bZ--PLMqJWJbRhe3G2W5Ko72ZS7k7z9iaVV86dC4btamDqBSDc3n1qv-suPec7u1X-bT3cdGkrKCl8InKyjnw_RpyHpbUArxW-AmcYU857PJHswv_NZnc1qmOSLTntdLmHhHB', 'width': 4128}]",ChIJf0UlyZKfoi0RZu9z1m6w8VI,4.5,"['lodging', 'point_of_interest', 'establishment']",2,-4.346202,122.0047904
"QX6R+9C, Lembah Subur, Ladongi, Kolaka Regency, South East Sulawesi, Indonesia",H. Saing,,ChIJGxXnNDULmC0RQQcZU2vPW4o,0.0,"['lodging', 'point_of_interest', 'establishment']",0,-4.2390742,121.9908921
"Jl. Jenderal Sudirman No.65, Latambaga, Kec. Latambaga, Kabupaten Kolaka, Sulawesi Tenggara, Indonesia",Alkautsar Hotel,,ChIJVzRd6xr1ly0RdalmhObZk0Q,5.0,"['lodging', 'point_of_interest', 'establishment']",2,-4.0547357,121.5925841
"Jl. Repelita No.1, Lamokato, Kec. Latambaga, Kabupaten Kolaka, Sulawesi Tenggara 93511, Indonesia",Capital O 91650 Hotel Pratama,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110197408739882713560"">A Google User</a>'], 'photo_reference': 'AUGGfZkQViU1SUTxcPZv3iI88zLuMaS0imb9GqIryjAenggynJSifBfQax8hKKs4saJLFWQ6omt-JWu5R0mN0sM1tzsH9rzY3uvenq_R6mXbnYzkukCM1ou2wg9j5eyHD82ZaM1ADPPx-hfrV9RKxWXzr79cP-rkySW8wlietgEI28XHdtcV', 'width': 640}]",ChIJIa9Hsh71ly0Rr4Mzb-gASSs,3.4,"['lodging', 'point_of_interest', 'establishment']",149,-4.051828899999999,121.5922042
