formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"97MC+RC5, Kuala Gading, Batang Cenaku, Indragiri Hulu Regency, Riau 29371, Indonesia",Rumah agus,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114331285161241622334"">A Google User</a>'], 'photo_reference': 'AUGGfZmB3-VgO-XrXvaWHDazr_tC8tDxzOEDy5yinqXika9YN-24eRLbadCnoyWOpICFEqLrNy5WmzJH9IHIDQzyyK0924hJ0oPPL-5cm6Wp-RpTS9s0rXKZrvC7id_8tsz6qOofZHkmhdl3E7xRU1NRtjmv0KfMOh0D7zPlhh8XPJjRuGRW', 'width': 1080}]",ChIJn0CtHyR3KS4RUryo3UNJcFk,5.0,"['lodging', 'point_of_interest', 'establishment']",1,-0.6154914,102.2711093
"JL Tuanku Tambusai, Km. 4, Pematang Berangan, Rambah Tengah Hilir, Kec. Rambah, Kabupaten Rokan Hulu, Riau 28558, Indonesia",Sapadia Hotel Rokan Hulu,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115906699653475242939"">A Google User</a>'], 'photo_reference': 'AUGGfZkz3WtQt5gAJ3HYY0C4yQ3RvMyr55MrwpdSUhwpHxTMpfL9KVNiYKOqcSry6dXQPw3kiF6lJ8DaovderZxYidDI0DMbc79F73tnXyic7GhIazzb2kMUGMF5WIjUICKnIo5CN3lnJNnLBbeTut29Dp5LHAO8jT93hmvAAiO4wJoS2pYa', 'width': 4000}]",ChIJt470aIQ_KzARqgHlKEd0T_M,3.8,"['lodging', 'point_of_interest', 'establishment']",747,0.8967565000000001,100.3116216
"Hotel Harka, Jl. Matoa No.13, Ngaso, Kec. Ujung Batu, Kabupaten Rokan Hulu, Riau 28454, Indonesia",Hotel Harka,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108947560235317261519"">A Google User</a>'], 'photo_reference': 'AUGGfZka-g4LwJefkyWrdgSGMIApX_qxQB3ZACoewg_PYbZc-T2vLOGKJFETnzamWNBnvdQ3wzQWZjY7HOO00QNKmu7rcNOVR9ERkWqD8Rx27PZE0A9mYkCMvrgWLWRtJgTjURnMDlG2QDgpbab4Utxe6lLO6idZuGUSuGo-OgJX1xiPCxUC', 'width': 4624}]",ChIJseTHaoQtKzAREBERCUgXuYw,4.6,"['lodging', 'point_of_interest', 'establishment']",111,0.7096066,100.5386596
"Jl. Ngaso No.158, RT.5/RW.11, Ngaso, Kec. Ujung Batu, Kabupaten Rokan Hulu, Riau 28557, Indonesia",Netra Hotel,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110496081601144977773"">A Google User</a>'], 'photo_reference': 'AUGGfZmikZQ0VohTkESOyr8JmIxoqd-bBNgQgWa7BxMV_uRV7q-ka_2pOMujD4AYMVNnwaYeIaABfCZXi8kaUEbJTu2awXH45NUvl-v-PvKm85K8yWqrsF8voDr1UWmB3ePUEjSRqpWyubgfFp-bVScyjyMSfpZVBKfqmKGSU1clgQXA_f29', 'width': 1440}]",ChIJg2y05sItKzARNkSv1CZBjcc,3.9,"['lodging', 'point_of_interest', 'establishment']",341,0.720111,100.5422452
"Jl. Garuda, pematang berangan, kabupaten Rokan hulu, Pekanbaru, Riau 28557, Indonesia",Hotel Garuda,"[{'height': 1140, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112662328951999723381"">A Google User</a>'], 'photo_reference': 'AUGGfZlxtb0EmrKzpgSmENmNtQ-hcMEdsZSqBfV-uBdRtyAD-ooisscq9a0DRBG5cSAN2LRHumcqUH0fLMJL2OEN0hN9akXZsBpcdTTAhDZ4EPoEF2rs29ugmecAnKUpkHRGs7LEbHRexzgmy0tmtlOA7Vjb4UeAxzF0ObQLAQrZXilf4uO5', 'width': 2048}]",ChIJK0lT5z4_KzAR79avohMuDFc,5.0,"['lodging', 'point_of_interest', 'establishment']",1,0.8637026,100.3017994
"Jl. Raya Kabun, Pasir Pengaraian, Kec. Kabun, Pekanbaru, Riau 28554, Indonesia",Penginapan Holy,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113504981010405355300"">A Google User</a>'], 'photo_reference': 'AUGGfZnt--qnT_jHk4VTFciSa_QS9xVNwEMqIiXqs5V0QEMZXBPUFB4FN-9PTkoHWUEgJIlub8rAusklsoN7mPl8r8t3KKxVwDl97PMKYmV-Zb-TxoIlZkvtdqPowImcp1SVwS9SvSS1Io_pgLU4D9U8kePxXWrHnSmu_DshV9mArR0zHliS', 'width': 4000}]",ChIJmz2NVXUv1TERLZUODrVT6fo,4.1,"['lodging', 'point_of_interest', 'establishment']",10,0.4661783,100.7815151
"Jalan Diponegoro - Pasir Pengaraian Km. 6 Batang Samo, Suka Maju, Kec. Rambah, Kabupaten Rokan Hulu, Riau 28557, Indonesia",Wisma SAKINAH (Syari’ah),"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104317901582189787362"">A Google User</a>'], 'photo_reference': 'AUGGfZk0we5iWTrTN9Azs184I2nCNJslicwmD_XXoIG9D55A8pw7-FaL0I4m0rzne2jPTLuFjXK3xfA52CF_m-Q0cpzUOwhWHVnK7Z0OrtIZW2lBXih40YCPG3uAdXaPsACGK8PWU4bQ0JoLTQTLX6Uzvo6rLeScoKzy8wrMLkiAAMRu9KTS', 'width': 1440}]",ChIJNdvYJc8_KzARztmfVF68hug,4.7,"['lodging', 'point_of_interest', 'establishment']",110,0.8449102,100.3368249
"Jl. Diponegoro No.78A, Pasir Pengaraian, Kec. Rambah, Kabupaten Rokan Hulu, Riau 28557, Indonesia",Penginapan Pasir Amanah Syariah,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103565616321447698303"">A Google User</a>'], 'photo_reference': 'AUGGfZmwN_sWAo6lEYQM2f9L2BgYmqVkTnt0A-5TXgv2SFOpX4oPC7k_TROvpkzygGl4s0vesa2V1HpynAx8EeQXg9lGv4EvSQS6TySvp87qRwIOA4Mwd6ACwBGvQeN02sBgetocJy8ynRw4Qbm7iEwTmQs1b43jcNuTf0L_rkvRfrUj59Rb', 'width': 3024}]",ChIJ1_pG4Lg_KzARdlYpktvHceA,4.8,"['lodging', 'point_of_interest', 'establishment']",40,0.8531019999999999,100.3067983
"Pematang Berangan, Rambah, Rokan Hulu Regency, Riau 28558, Indonesia",OYO 92818 Penginapan Garuda Syariah,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106667399999207410611"">aswirul afni</a>'], 'photo_reference': 'AUGGfZnmK2CwXS7pizV5jVkZ2wRyfL8vXS9587sWfY8n_GQ-cz_3fIu4_SrPkXSkvc-XiLBfC3FU0yYWzltQe87G5zD3SRFcEVrsXIUWxv8OeYCKnEk4mJfmNtdKZuDQESHMSWB9UifbFxfbH0Jexf4GyE0yJ6r2pzIZFZ_QrDxuHHDBGedw', 'width': 1920}]",ChIJKbmvM6Y_KzARqSftTVRwers,3.8,"['lodging', 'point_of_interest', 'establishment']",89,0.8636874999999999,100.3018125
"Pasir Pengaraian, Rambah, Rokan Hulu Regency, Riau 28557, Indonesia",Penginapan Rokan Permai,"[{'height': 361, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101404413567183837672"">A Google User</a>'], 'photo_reference': 'AUGGfZnTx13vpWWuF-zK1wUc5Du9a4pvNjIh78pAIBp-ZDRkqoFWkWyuHQhm3AXRgZSf8l6mv8lCQgZiT3HFAmHoQQRvA3-jYKdR0XHINphPnTZze_3V8AX8F7o-q1qF8oHLI076T60vNOFrIzYXDjrzFTbUWwqmN3x-wOfrlMayUr3agmOX', 'width': 640}]",ChIJn_E1UF0_KzARrsLzvS1-inY,4.4,"['lodging', 'point_of_interest', 'establishment']",118,0.8529920999999999,100.3069273
