formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"Bandar Agung Ranau, Banding Agung, South Ogan Komering Ulu Regency, South Sumatra, Indonesia",Graha SeRasan SeAndanan,"[{'height': 899, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110243029258040466130"">Jixers21 Peto</a>'], 'photo_reference': 'AUGGfZkl0kwVuiX3KOfOdZTGtQntJSPROIOLcwJgY8srJiHBSGLdbhFqoTZNVl9IETz2iicucCFgUif9p3NP3sSk1B9pCgKs0uuggA3I9aJ_QUmN1jd49WtfQm91MJhOh5PGCKVITIMaPqsSAkAFtE-OWEv160QRUNkCYRyFzCdlU14AN92J', 'width': 1599}]",ChIJxx9WaDdzOC4R1mVJJucFWAQ,4.1,"['lodging', 'point_of_interest', 'establishment']",133,-4.807306,103.9250398
"32211, Muara Dua, Kec. Muara Dua, Kabupaten Ogan Komering Ulu Selatan, Sumatera Selatan 32211, Indonesia",Capital O 92316 Wisma Widya Loka Pratama,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117757642418565409393"">A Google User</a>'], 'photo_reference': 'AUGGfZlj_jauKtYsv8daeLWRv0jShpB8loMJSIfr2KrevFhUrYpYR2lqcUMHYi5bkBeFSwNiU4jngUpe3g8jMES19SmAtuGzBbRFKs9l9qoY0Qvxe-Kenwn5rLp-NGFJAZ3EKO778cRo7o2nGwD6UxgiFpCEG9IZa5dSlWH16Sj00OP3ZkQz', 'width': 640}]",ChIJz2yDNeBCOC4RS3I2QrVJCb4,3.9,"['lodging', 'point_of_interest', 'establishment']",191,-4.5474578,104.0741772
"Jl. Raya Banding Agung, Tj. Setia, Kec. Buay Pematang Ribu Ranau Tenga, Kabupaten Ogan Komering Ulu Selatan, Sumatera Selatan 32175, Indonesia",Hotel Safira Guest House Danau Ranau,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105291752398756299642"">A Google User</a>'], 'photo_reference': 'AUGGfZlaSAvZBnKIU1I7MxsV9ufTACAQ3Jo_oRKHrFudhQLr8_Bum5O3OD8eKC4qCrWNcS32O62OghWX2g5UwSiUU6yvngj9tbSIrzeVwi9EHujzQSE7-9ocYxTlpg7lk5A2oMAk7ieeNl0YOZ8U15GtUThp3PxnvaLPsr-MfKJMkvpHO1Aj', 'width': 4624}]",ChIJUUCKRVZzOC4RRfj4U2oNQ9k,4.8,"['lodging', 'point_of_interest', 'establishment']",140,-4.8017664,104.0019447
"4292+FPV, jl.pantai baru, Kota Batu, Kec. Warkuk Ranau Sel., Kabupaten Ogan Komering Ulu Selatan, Sumatera Selatan 32274, Indonesia",Hotel Jelita Jaya,"[{'height': 1868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111532522736353458649"">alekmuhibat@yahoo.com</a>'], 'photo_reference': 'AUGGfZlkpFgjl_18ik9rsyKKKo9cI4ErOKbMKT1n4PeZ7sOMCCjUpAQAOaevweB51Lo27y9fxXz4jciIOmV3w4h194ESRVDHgvPeDpeJ5vKq94CerQKN6P6IFJH0eD_P5LtqutZa1Z6Hekc1gbuQmWtksZM60sxcLK76jRMyGVRh5-IIornE', 'width': 4000}]",ChIJTdRiO7B1OC4R1rfKkj--xVs,4.4,"['lodging', 'point_of_interest', 'establishment']",42,-4.8812728,104.001812
"Sukajaya, Buay Rawan, South Ogan Komering Ulu Regency, South Sumatra 32211, Indonesia",Evergreen Hotel & Resto,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108525008930410940730"">A Google User</a>'], 'photo_reference': 'AUGGfZkzJwJ_o5HKx9KLMUGv_r7AfaQbfqFfq-CMcGwRmCuthJk4A-XzdOdIeYx4yt2Ewv3WFSOfiIRY6dMgK8qcgTkjL_O7fEGTJBhJ1XfBqctau7vjtuc-apwAAloR-hxWXJRRokCZvB_d9iJhaef1egpwAoovtHpGyZbk9CX7o78nweU1', 'width': 4096}]",ChIJ8zLuEiloOC4RJy8jYdQ2jOY,3.9,"['lodging', 'point_of_interest', 'establishment']",35,-4.5899562,104.061133
"Unnamed Road, Batu City, Warkuk Ranau Selatan, South Ogan Komering Ulu Regency, South Sumatra 32274, Indonesia",Lanoe Ranau Cottage,"[{'height': 624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110474488202889460705"">A Google User</a>'], 'photo_reference': 'AUGGfZlQPERIw8Abxu5RDopmY69TwjFXlQj_n9lX3HLs8SZCre4deaEMWZXjAfdYgNUVt5r2UuAehnVPluZ5ES9zDF_MeoREWZOWSQa16FqP36qDDahzq6LBT8fek42ci-jG6z4ZO-EjQkhSC3PreKBr3FKlzinyyOcOF0-sKeAv8heSTtod', 'width': 1600}]",ChIJWxEMnzF1OC4R6NmO8sKKWcs,4.6,"['lodging', 'point_of_interest', 'establishment']",8,-4.8793133,104.0019018
"Sukamarga, Buay Pematang Ribu Ranau Tenga, South Ogan Komering Ulu Regency, South Sumatra, Indonesia",Puri Azzura Danau Ranau,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114764736343510555343"">Feliandro Firmansyah</a>'], 'photo_reference': 'AUGGfZkjsBRP7F6B3y55DcHIu9rrmSLNkoFFI8wTHcb5KzFo8yZTPqzi6-SO50iW_dGhH-pgkrPE3u244vsJuLMrX7SHZcLKwpHT6eCRPXcbqKBzCTb7S8FVDteXhmaaoukpc4HrPMM0PN9393JTuMTp3VlAkQ3eATnThQQbw0KAfxTNOK6G', 'width': 3264}]",ChIJydcbKhx0OC4RZj2uR6PkrZY,4.6,"['lodging', 'point_of_interest', 'establishment']",14,-4.8445123,104.0039254
"Surabaya, Banding Agung, South Ogan Komering Ulu Regency, South Sumatra, Indonesia",Homestay Bangau Putih,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109744785441218851724"">A Google User</a>'], 'photo_reference': 'AUGGfZkAq0ADyWzAzi6pXOy29xkBix3r4e4OWTl3fiKRtJaUwZ9rlPRY2HB2Ow3uCjl6ZPmYib60rgvxBQLOlDB332zl_9DcASL2Pvw2w3A1QEcAsM05Mpss1yXT2MH_iAvBivKp5bVbTQPaJnVLQTMTokMPLaaR_A5BVEkpJoth9WvoqybD', 'width': 4032}]",ChIJeYFAiUdzOC4RDek28ywJr8M,4.8,"['lodging', 'point_of_interest', 'establishment']",71,-4.8111055,103.9279027
"Jl. Umpu Sepadang, Bandar Agung Ranau, Kec. Banding Agung, Kabupaten Ogan Komering Ulu Selatan, Sumatera Selatan 32274, Indonesia",SPOT ON 92412 Homestay Eka Fortuna Ranau,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110469066082507002848"">A Google User</a>'], 'photo_reference': 'AUGGfZn-Ti-EdxbpDS0NH1XD5NTdtxPyERqBENKbRbEvWLMxh51qalQxUNspG5Dq2N66XOeA-ppO8qAF-pR-PWXlLNwgG95voy9ft3v-K3wf8WnadtIk5hikAfYsRoVlSpjClX1e_ymiiUSnk9j1KDoWG9vDefFr1z5M5VlCaIBvW9UNG1kM', 'width': 640}]",ChIJBZr82dtzOC4RX-5Iyx0JmYo,4.6,"['lodging', 'point_of_interest', 'establishment']",22,-4.812275899999999,103.9233808
"32268, Subik, Buay Pematang Ribu Ranau Tengah, Muara Dua, Kabupaten Ogan Komering Ulu Selatan, Sumatera Selatan 32268, Indonesia",OYO 92386 Cottage Melati Homestay,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107557760906327053519"">A Google User</a>'], 'photo_reference': 'AUGGfZn6j8nRvsNEMNMe5NgyvvUVpApWJz8ihMB2NDBWjPOJOkPFzJSI1gAE2f6OcfDKDsea93EnbS0zaRCQm2wml0Jq2nF5w21zhv6QEVmFBKHJwIBkHnomWVWOZ0HHTJPFu98Fs1ICA7TQSgx65TJAVXzhPE2YOe-J43aecl5K2R7roPSC', 'width': 640}]",ChIJH2Rl7wHezS0RZYLEavKH4Q0,4.2,"['lodging', 'point_of_interest', 'establishment']",68,-4.824805899999999,103.9804214
