formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"VHH2+FQ2, Jl. Trans Sulawesi, Bunia, Kec. Bintauna, Kabupaten Bolaang Mongondow Utara, Sulawesi Utara, Indonesia",Shanios Hotel,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110860222298325789707"">andri mula</a>'], 'photo_reference': 'AUGGfZmPsSC9gg4oLadnE1XiLE4_nGElJJB_NWijBVJBfeaM5MaX_xDAVvOljvMBvFgUqLPVyMYpaLF89J5E1yfzNj9Bw9YDguD7Zb_9g2Ixry-rRnSqdb9qEuDMXr2EdLv7Cf-pe2D3dVCp4ddq3R0hxeymBiRneJVT6yMThW3pT7CuySw-', 'width': 4032}]",ChIJXTSxMJ-QfjIRASWWwmuZ3Ps,4.2,"['lodging', 'point_of_interest', 'establishment']",91,0.8786451,123.5519043
"VGJX+6HP, Jl. Trans Sulawesi, Bintauna, Kec. Bintauna, Kabupaten Bolaang Mongondow Utara, Sulawesi Utara, Indonesia",R'SYA HOME STAY,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106162707286169450105"">Frickto Tombokan</a>'], 'photo_reference': 'AUGGfZlLUwSBKeDdvDwWTqm5mygi70YuMHgFZwTPBu5jtzfzKM-i9WSJau3gaxikARZeeZT3QLe6xhyyWF-gMbNxDZzlZq66fULcoB1cLDTjukAY-AWpJq_mX2h-HGdSZ7tG-UtBvmiCutMFIRfRdlZx_pGxTA4PU66gv2v54Ax2Kfer83C8', 'width': 3024}]",ChIJjVeItKGQfjIRioAvVCrNYtM,3.9,"['lodging', 'point_of_interest', 'establishment']",29,0.8805590999999999,123.5489508
"VGJR+4QW, Padang, Bintauna, North Bolaang Mongondow Regency, North Sulawesi, Indonesia",Clayrine Home Stay,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104286324257151576849"">A Google User</a>'], 'photo_reference': 'AUGGfZmWG8WTcVO40tlSOeUUgdfcWb0X1_a8gAutwQijzipfw9NQF0ijWUfZ9fOrcg0rzooJNNinIhObQxGCt9tdFBrHqQFTXVkS3oLNlpihBC52zq4J36lY9uMDAN9kSRm6crKmcasG0M_IEDzIWEZkY_S2P5HQzNZB_1IZkVKtAi7DrYRE', 'width': 720}]",ChIJ_SqzqqeQfjIRBDrR2oKB_JM,3.8,"['lodging', 'point_of_interest', 'establishment']",4,0.8803255999999999,123.5419544
"VGJV+RF8, Voa'a, Bintauna, North Bolaang Mongondow Regency, North Sulawesi, Indonesia",Yuyun kost,,ChIJn4THYIuRfjIRp0exfSSuOP0,0.0,"['lodging', 'point_of_interest', 'establishment']",0,0.881602,123.5442123
"VGJW+XP9, Talaga, Bintauna, North Bolaang Mongondow Regency, North Sulawesi, Indonesia",Posko kkp universitas Gorontalo (UG),"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109322644109680726255"">A Google User</a>'], 'photo_reference': 'AUGGfZmKnRcht9YOEly57tuaw9KUbGQ1q0tvA3VX7DeVR_luZlcfF1YQXn-LQVT_BEQmDMu3LVWSb8XCB6e8nT-nQhh8KnRAVlp0hUVjWstsV0wORqaTA96kPtcEY4Bm9ZouVITpAy5HLSpmPsHEIibG5G-N4XRoyVlzGSKkq0K75URnl34a', 'width': 4000}]",ChIJpf0Y_dKbfjIRDijrOBWAuK4,5.0,"['lodging', 'point_of_interest', 'establishment']",2,0.882664,123.5468599
"WH2G+MW6, Jalan, Minanga, Kec. Bintauna, Kabupaten Bolaang Mongondow Utara, Sulawesi Utara, Indonesia",Pantai Indah Minanga,"[{'height': 2064, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105618288367443608294"">A Google User</a>'], 'photo_reference': 'AUGGfZlmCiTHTKrTClEE8K5Go_l9-x7CMjjy-Z6pU94usT_VD_NK1SfgA4BO6JxLNxkMntwFo8zUkl0JHG2cBdekjRDSfuJDWumUESWYfikmGNpHRqAjZNCIV6T8R_Vf9f8lSIzok-wpw5GHCCbz4RUfPsRa-wi65DVsjl83baxpSyOa6GEg', 'width': 2064}]",ChIJZUZAGfSafjIRfDVBSywdZis,5.0,"['lodging', 'point_of_interest', 'establishment']",2,0.9016532999999999,123.5772713
"VMH2+FG4, Sangkub II, Sangkub, North Bolaang Mongondow Regency, North Sulawesi, Indonesia",Basecamp TSB di Sangkub,,ChIJ97k6RwCPfjIRp-7Or1amBic,5.0,"['lodging', 'point_of_interest', 'establishment']",1,0.8785736,123.6513099
"VJMQ+C82, Sangkub III, Sangkub, North Bolaang Mongondow Regency, North Sulawesi, Indonesia",PENGINAPAN CHANTYKA -Sangkub,,ChIJQaizK0GFfjIRUc0YS1qqGII,4.0,"['lodging', 'point_of_interest', 'establishment']",2,0.8834969,123.6382785
"VFJ6+HC2, Jl. Trans Sulawesi, Bohabak III, Kec. Bolang Itang Tim., Kabupaten Bolaang Mongondow Utara, Sulawesi Utara, Indonesia",Penginapan Inspirasi Bohabak,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101967039967244087934"">andi mengkau aswad aras</a>'], 'photo_reference': 'AUGGfZlK1xF2TSQhuw69NXthC1IIR_LpqjbGm76tcW1FV53QdqjT5fRGSZKow5PuSB_XgoeqGhXEbRA0X9-Gg1h-UITjQ1i10WycOs2WPhi8HL6pDKSwjR6IzvOCQ1NexVDuuhQ3omj8vEb-HAqmQxmFfX4z51rre_iUOEbUPPSD4hzf-Dt4', 'width': 1920}]",ChIJV6qDQIyXfjIRbuN59qW8Xhw,4.4,"['lodging', 'point_of_interest', 'establishment']",28,0.8813960999999999,123.4610196
"Jl. Trans Sulawesi, Bolangitang, Kec. Bolang Itang Bar., Kabupaten Bolaang Mongondow Utara, Sulawesi Utara 95764, Indonesia",Penginapan Arfika Bolangitang,,ChIJ5cUHzT6lfjIRsk6toYUyjEY,4.6,"['lodging', 'point_of_interest', 'establishment']",12,0.9036523999999999,123.3074594
