formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"H5M7+F85, Unnamed Road, Negeri Ratu Ngambur, Kec. Ngambur, Kabupaten Pesisir Barat, Lampung 34875, Indonesia","{'location': {'lat': -5.416399999999999, 'lng': 104.1633502}, 'viewport': {'northeast': {'lat': -5.415104320107278, 'lng': 104.1646690798927}, 'southwest': {'lat': -5.417803979892722, 'lng': 104.1619694201073}}}",Andika Beni,ChIJcQ_tT12vRy4Rl-lhMYP5YSQ,0.0,"['lodging', 'point_of_interest', 'establishment']",0,
"Pasar Way Heni, Jl. Lintas Barat Sumatera, Penyandingan, Kec. Bangkunat, Kabupaten Pesisir Barat, Lampung 34888, Indonesia","{'location': {'lat': -5.6250368, 'lng': 104.3757895}, 'viewport': {'northeast': {'lat': -5.623618820107278, 'lng': 104.3770972798927}, 'southwest': {'lat': -5.626318479892721, 'lng': 104.3743976201073}}}",Toko Alfa mabruk,ChIJa_AP2IL_Ri4R9dwueF5uvDI,5.0,"['bicycle_store', 'store', 'point_of_interest', 'establishment']",4,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116243758628403265745"">A Google User</a>'], 'photo_reference': 'AUGGfZmnKPVakHJf-RddZZJauLUbiucDvVhEI2iVXuc1fZra2K1i3ZNgcPrZnniBAh5pvTmd5O-GPlVVnpM_Ynp-fOQO0PhSBGTEUsEJPAD6_mJbpT-JGXA04mqHAtFP9o3AgpSiByVpz_ESe8YtBrY2FdbL1DoTALMWDXWReo1tU5uTPERx', 'width': 4624}]"
"J43G+RWX, Ulok Mukti, Ngambur, West Pesisir Regency, Lampung 34875, Indonesia","{'location': {'lat': -5.396525599999999, 'lng': 104.1272166}, 'viewport': {'northeast': {'lat': -5.395212070107277, 'lng': 104.1286020298927}, 'southwest': {'lat': -5.397911729892721, 'lng': 104.1259023701073}}}",posko KKN Unila Ulok Mukti 1,ChIJGzPkvaCvRy4R-5r2m0Fv8Ss,0.0,"['lodging', 'spa', 'point_of_interest', 'establishment']",0,
"J43H+M94, Ulok Mukti, Ngambur, West Pesisir Regency, Lampung 34875, Indonesia","{'location': {'lat': -5.3959177, 'lng': 104.1283939}, 'viewport': {'northeast': {'lat': -5.394596820107278, 'lng': 104.1297145298927}, 'southwest': {'lat': -5.397296479892722, 'lng': 104.1270148701073}}}",Agis widayadi home,ChIJMbAIZC2vRy4RBj7woejZ5sg,0.0,"['lodging', 'point_of_interest', 'establishment']",0,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107996279917228334694"">A Google User</a>'], 'photo_reference': 'AUGGfZmsDapsN07492IuX-cbJTu2f3cYpXV2oTlHAG0OKOg27-Z6BrcDWXhJPRTTyguRLlKbnE-iw7jJ9rDdoVhXnVQfqTe0B-QP3da4MRv52OM4qCTq4xxYuF62Cjfpymg2F7FulxBKZ1Djx4YzLxFyPjomt_af3xsv4Iop29yttH7lQV2V', 'width': 2604}]"
"Jalan Pantai Tanjung Setia, Tj. Setia, Kec. Pesisir Sel., Kabupaten Pesisir Barat, Lampung 34875, Indonesia","{'location': {'lat': -5.304785, 'lng': 103.998862}, 'viewport': {'northeast': {'lat': -5.303390020107277, 'lng': 104.0001879798927}, 'southwest': {'lat': -5.306089679892721, 'lng': 103.9974883201073}}}",Cabana Surf and Stay,ChIJy06bJzG-Ry4REbPvSkwd1eU,4.3,"['lodging', 'point_of_interest', 'establishment']",145,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116908855063603966774"">FERI DAMAYANTI</a>'], 'photo_reference': 'AUGGfZkYhmYF3u6ZSD8K8IySy191E8syLgkKTEF-yH06u93KF-MrE6bfkimEhWyqHbBZRRwo25OJNiLPALOBniSPs_4nuSMLT5i8NTi0ztgcaQw19BJUwsAM6E7oEMI5-geKQd5ZIl7HSuCNWxHKuhUFNCoUwSXSgF49KCTZvWFMatLq18Nb', 'width': 4000}]"
"Jl. Pantai Wisata, Walur, Kec. Krui Sel., Kabupaten Pesisir Barat, Lampung 34876, Indonesia","{'location': {'lat': -5.2064182, 'lng': 103.9156896}, 'viewport': {'northeast': {'lat': -5.205002520107278, 'lng': 103.9170142298927}, 'southwest': {'lat': -5.207702179892722, 'lng': 103.9143145701073}}}",Krui penginapan jokowi,ChIJ_XaUnjKVRy4RP3L7QVS606Y,4.3,"['lodging', 'point_of_interest', 'establishment']",108,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105012612726792254944"">yubi yubhi</a>'], 'photo_reference': 'AUGGfZmUjOXjzbRV42afs14xy76hGUvRspdWngBkzGRC27YT-xGfDrxJzUhu7shS2ooETrhBXNG44p38fG5EorIIMklWwfGInl_CheXWzJlG_ekF_4kPhtzDA88qcZJ0EH4xEAHM3Cwpe_9Fy0wLGWm1Ci3FFT33VeVLiPGYro34SdK0yrGG', 'width': 4000}]"
"JL.Kuala stabas No.145, Ps. Krui, krui lampung, Kabupaten Pesisir Barat, Lampung 35874, Indonesia","{'location': {'lat': -5.1840396, 'lng': 103.9334634}, 'viewport': {'northeast': {'lat': -5.182762970107278, 'lng': 103.9347882798927}, 'southwest': {'lat': -5.185462629892722, 'lng': 103.9320886201073}}}",Hotel Krui Mulia,ChIJkxIPrlqVRy4R2udvW-tvQj0,5.0,"['lodging', 'point_of_interest', 'establishment']",1,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112816702326261766807"">A Google User</a>'], 'photo_reference': 'AUGGfZnlGQbUSd_l-UkycYMKyA_YW66zkS7RdiLnhpDPSZN9une4jml3UuZTI_vyiGQ07et2BRuXt450pi_bDirz1MlC_nQzA-5LXX6fMQPm-Zm4P44DaW5ZMYXzZ6vVxNf7f9VWE_F_6BB1eRYcIuKI8G1TCL-yzVuG7TTKW1stcM0mJos0', 'width': 4080}]"
"P222+9XV, Tanjung Setia, South Pesisir, West Lampung Regency, Lampung 34875, Indonesia","{'location': {'lat': -5.2990245, 'lng': 104.0025267}, 'viewport': {'northeast': {'lat': -5.297858570107278, 'lng': 104.0041030798927}, 'southwest': {'lat': -5.300558229892721, 'lng': 104.0014034201073}}}",Pesisir Resort,ChIJ3QvobqG-Ry4ReXT3nL6h9So,4.2,"['lodging', 'point_of_interest', 'establishment']",13,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104422407159059864900"">A Google User</a>'], 'photo_reference': 'AUGGfZnRDa8gIaggybrQeCEQJFF51y5rRVest186aFjWkwjB4p6mGR2V2iIYostfdToaMGi5TuHYWOcuqvBubhwndhznS6YehYL6LAcQnuFYl3AkqesorPeLFPy2EC6BRHnsdxIILH6m9fl1dmMIxamUTpwsou53Qr3CqQzaVeZqhq2o2RAj', 'width': 3264}]"
"Jl. Lintas Barat Sumatera Krui Bengkulu Teluk Way Karuwi Tembakak Way, Sindi, Kec. Karya Penggawa, Kabupaten Pesisir Barat, Lampung 34874, Indonesia","{'location': {'lat': -5.109782, 'lng': 103.881621}, 'viewport': {'northeast': {'lat': -5.108250920107278, 'lng': 103.8830913798927}, 'southwest': {'lat': -5.110950579892722, 'lng': 103.8803917201073}}}",Anjung Bang Oking Hotel & Resort,ChIJxbAcQRvtRy4RDoWKaHMdhwE,4.1,"['lodging', 'point_of_interest', 'establishment']",351,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107693490120227772876"">A Google User</a>'], 'photo_reference': 'AUGGfZnMRIEnwxjpVWhWlPg6HoIRf28tV7il-DiYB8WdBLVi-hTfWEmT3HvULTFiStynwEY3CWZh_ihqK0ayXYGfPpm_SplpJz17ZldOf4jeS8t_RUpFMs3N9LXPZyaNLY6-gsNo1MPZRWxEts8pQCW8vtBByoZ3fFIwHvGju8xQE4bA-Cr0', 'width': 1280}]"
"Jln Pantai Wisata, Seray, Kec. Pesisir Tengah, Kabupaten Pesisir Barat, Lampung 34874, Indonesia","{'location': {'lat': -5.1985163, 'lng': 103.9257661}, 'viewport': {'northeast': {'lat': -5.197102870107279, 'lng': 103.9270596298927}, 'southwest': {'lat': -5.199802529892723, 'lng': 103.9243599701073}}}",Hotel Sartika Krui,ChIJAX1tMrOVRy4RIiq926t3QYU,4.6,"['lodging', 'point_of_interest', 'establishment']",403,"[{'height': 539, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104216415832069861745"">A Google User</a>'], 'photo_reference': 'AUGGfZkdzk8vp0g2ZSXIMl4y-YkvbLPv3HlYD4UfTGCkjDCjrjN6mZJTntLcnle4NyUfjCm5cxUmrxETCUtEHcYewNxgNx0fPqvxsvPvIz70rVvwc9QhLUrIertZfljuz7nZid24u4INIBvfwFecZo6U5xzOjKMYiVoMooUdHmHKUkUdEnj6', 'width': 960}]"
