formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"Jl. Lintas Sumatra No.km 100, Sei Suka/Deras, Kec. Sei Suka, Kabupaten Batu Bara, Sumatera Utara 21257, Indonesia",Mariana inn Hotel dan Cafe,"[{'height': 721, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104830303605226970978"">A Google User</a>'], 'photo_reference': 'AUGGfZnw6iLY_u5hr0f3MSwt1ckdiZ1BlSqeoIlraNVUTDuQ4xTD6GWJiDTbiEmgSXQBNNll0qaRW-wHnMfykwmdKEIdT4LOOvQlOLP6yu1o54iJ1nShrJ3Qi_4pT3jF0t5c0Zab_ROYRcucMSWZfaluOqMMB8eQHAG2otIaUvSJ2euOLkiW', 'width': 1280}]",ChIJG-oROkzdMzARtFkfziGXiKU,4.4,"['lodging', 'point_of_interest', 'establishment']",184,3.3012057,99.34480549999999
"pajak sore, Jl. Access Road Inalum No.73, Pematang Cengkring, Kec. Medang Deras, Kabupaten Batu Bara, Sumatera Utara 21258, Indonesia",Nasyauqi Hotel - Kuala Tanjung - Batu Bara-SUMUT,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107577399690953717754"">A Google User</a>'], 'photo_reference': 'AUGGfZmjY8FbzsLZoBILkmdN-i1vlAy2XaEQm0kU3bKAKfPvh9OL5oBKQGvxdOsi2NKSoavgm2aq7n7fTdsZjf1J-otoHem7G9pz3mtA_vRE8lwIeZQCjBB3H6pVG6HhqLi37rkoYe4zUGlFqD-_TW4i7IBHeTY9_snHnEoLptD6925Wzo8j', 'width': 4608}]",ChIJCzz1DLzCMzAR58188yuY6f4,4.4,"['lodging', 'point_of_interest', 'establishment']",115,3.360131,99.38441519999999
"79X2+VJ6, Sipare-Pare, Air Putih, Batu Bara Regency, North Sumatra 21257, Indonesia",Wilgan Hotel,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115118433913017153797"">Setiabudi Atmanagara</a>'], 'photo_reference': 'AUGGfZlG0iTkrKhVn_cTJnjhwl2RrHLsKCwuX-8gUCAaI6DKNYXf_dx835cvgl-sEpryuMV6c7GBe1Xs564oFnl4CCdRt_SeGBmzvvpFvCg5OLCXrugA1lcOJj3lOKJjjBSIpicRW5rkYrYdvQYgfzJQTbdTeAACeANUSGKl9L_B3PdNuqeb', 'width': 4032}]",ChIJh-x1pqbcMzARrm5gLFRON3o,3.8,"['lodging', 'point_of_interest', 'establishment']",162,3.2996586,99.35152269999999
"Jalan lintas sumatera utara km 98 Simpang kuala tanjung Seberang tugu inalum, Sei Suka/Deras, Kec. Sei Suka, Kabupaten Batu Bara, Sumatera Utara 21257, Indonesia",Hotel Pandowo Syariah Batubara,"[{'height': 3376, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112606793304698914516"">A Google User</a>'], 'photo_reference': 'AUGGfZkjmfW0pBdw4qM20NGCtQDC1ESIesfV3CS4TWymoorwisF7WjErH2goBCgAmqGmeQfdyEBouqPHOV4n4p1_cYfhwY63HpQppCubptbNnuJ2q83Prmb7IUFWoIBHeBsclMYFkz0_mE0qk7dPZMP195VMG4MGQyK3hPetXPO4jiZarfsP', 'width': 6000}]",ChIJQ2MW8G7dMzAR4cOWzQtxXTQ,4.8,"['lodging', 'point_of_interest', 'establishment']",122,3.3012511,99.33861540000001
"Perdagangan, Jl. Rajamin Purba, Kabupaten Simalungun, Sumatera Utara 21184, Indonesia",Simarmata Hotel & Cafe,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116882747103784027608"">vander tambunan</a>'], 'photo_reference': 'AUGGfZlijbBJ6uj4K6QQvtnLharHOV5_H0IGFO1rUnZeztCqEkxAF2HuDb8_5F7yU4fG-EIs7prtknNfE_zVkflhExm9RFRpZ3QYBc_0xbD-9pEvl5v60iZolTm6BkYdrJWV-z0BQSp3wPOM-vw6mD2DLZGf7LPhxpi08Y1SiuSHhpxQRrjf', 'width': 4032}]",ChIJ-Wc5HavRMzARB9XpwHGQ7Ts,4.9,"['lodging', 'point_of_interest', 'establishment']",70,3.1609207,99.3145783
"Jl. Sisingamangaraja No.47, Bandar Sono, Kec. Padang Hulu, Kota Tebing Tinggi, Sumatera Utara 20625, Indonesia",Lim's Hotel dan Cafe,"[{'height': 777, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105142669999697028327"">A Google User</a>'], 'photo_reference': 'AUGGfZkojslBT54M0FSNKUF32xRag-gJHNZJ5-DaTybMxO2Vi1Wocr5wBR7csLcFheI00g0bVJr5bia7q6rWRRLGtvuUjeSKozvA1P_y_R0MNg2xDUDCobfviwHWyh1K6hxHNbLbIv6Jm8nPzvUKmE8Ybm1GP7bHCUGDNOERyOHuiPrHSj-c', 'width': 1380}]",ChIJdaBhlTJhMTARxKevf2QLGg4,4.5,"['restaurant', 'food', 'lodging', 'point_of_interest', 'establishment']",333,3.3200263,99.15358769999999
"Paya Pasir, Tebing Syahbandar, Serdang Bedagai Regency, North Sumatra 20998, Indonesia",Green Forest Hotel,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116707691059634786964"">A Google User</a>'], 'photo_reference': 'AUGGfZk-jTb7p1kAJS5fW6M196J1UP0Cc9ZXk_B0absw47i4_kOhNPuNC0f_7CNkdboICTjfegzZn5orB_1T42AKQa6-Du0i0tEuZKazGkXKli_HDqgxzMexOKTurR7Yr7uHN3D8jALZ-OhR99UWqMOTdgAAawryW53WBa9NorBYvYOudhsI', 'width': 4496}]",ChIJu89u5hXfMzAR3wKzkCjAPaA,4.2,"['restaurant', 'food', 'lodging', 'point_of_interest', 'establishment']",140,3.3429655,99.1979387
"Jl. Lintas Sumatra Simpang Kuala Tanjung No.3, Sei Suka/Deras, Kec. Sei Suka, Kabupaten Batu Bara, Sumatera Utara 21257, Indonesia",RedDoorz Syariah near Tugu Inalum Batu Bara,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111631211046040281286"">A Google User</a>'], 'photo_reference': 'AUGGfZkMV4oWvKGh9cA6Mv8o9nn1j5Wk78_7zI0YOSptLbqDrG9Ikw70gDyV1OZ4GFyRDRzq6weE-riusDJMI1dYTl34HQVlEIQO-Zu883Cd8oM7_5HPA7sQjkJP6c42gdZ-oGBNRUUaASoYSEkpQGuWLBhzQHxXZgDYzRRYDJdPVHnzncvP', 'width': 900}]",ChIJeWll1dndMzARutk_IK67rxY,4.5,"['lodging', 'point_of_interest', 'establishment']",41,3.3015235,99.3385268
"Jl. Lintas Sumatra No.KM. 100, Sipare-Pare, Kec. Air Putih, Kabupaten Batu Bara, Sumatera Utara 21256, Indonesia",Hotel Mutiara Inn,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112616591874997773921"">Sahabat Tampubolon</a>'], 'photo_reference': 'AUGGfZnENPzWGT4Bfi2ii-j8gU5Kce302JNFlWl0kpk0PPxpNhC5QYKPVzUSwgLK9qWl-U0hIuhY9_uThZaHFaxVzQqkkFljYXdXJGcP_PiMY-471BYhXII52Y6jQcwbHoWlMZprOLfb9Laclfd092IYuZYi6Wxze_rZPIMzK2NbE-8vqswN', 'width': 4128}]",ChIJOd_bxqPcMzARC-kYjvhbvHk,3.6,"['lodging', 'point_of_interest', 'establishment']",220,3.3004351,99.3489178
"Jl. Lintas Sumatra, Tanah Tinggi, Kec. Air Putih, Kabupaten Batu Bara, Sumatera Utara 21256, Indonesia",Hotel Arkemo 3,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106768516840378160746"">A Google User</a>'], 'photo_reference': 'AUGGfZkyUNfmXuDWu3vnjk5BLEhZjETLjRPn3wdbOenSlpR6mgCaj0LZSDcu2LFgAiKYLjdQ1saAi5aVn1SOjrkJdDmUqF6PGRlgJFBoBWNZ7MRZCybVmu86SA6hZpXg-U1bwj7us4Wer8wlgiZoRqau4x9FHs3XNk1YhTGD3eS-kJYMP9EE', 'width': 3024}]",ChIJZ_8a6FTFMzAR7EKzIEWadGo,3.7,"['lodging', 'point_of_interest', 'establishment']",32,3.2625746,99.37777820000001
