formatted_address,geometry,name,photos,place_id,rating,types,user_ratings_total
"Jl. Lubuk Beringin No.138, Manggul, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan 31419, Indonesia","{'location': {'lat': -3.7764518, 'lng': 103.569826}, 'viewport': {'northeast': {'lat': -3.774998070107278, 'lng': 103.5712665298927}, 'southwest': {'lat': -3.777697729892722, 'lng': 103.5685668701073}}}",Hotel Santika Lahat,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116592533686113884298"">A Google User</a>'], 'photo_reference': 'AUGGfZkg6iPwQJ8a_vm9cTd22Iztuko0YVKBYbCz_2vUvQBOLc_QA74bs4-nPLlbrBsw-cY--xDhcviUc2O15Y0X1PiPviRcMdIQyqfNLkQon7gb8FYM-CYglkzZhcxv9ucPy9VjKZq9bmq6dKO__oTOKy0ZErLuXObADJzH_Nb56C_HG6aq', 'width': 3840}]",ChIJs1bCCG79OS4Rq2xbbH7pdvg,4.8,"['lodging', 'point_of_interest', 'establishment']",374
"C34P+9WG, Pasar Tebing Tinggi, Tebing Tinggi, Empat Lawang Regency, South Sumatra 31453, Indonesia","{'location': {'lat': -3.5940719, 'lng': 103.0873142}, 'viewport': {'northeast': {'lat': -3.592751270107279, 'lng': 103.0885988798927}, 'southwest': {'lat': -3.595450929892722, 'lng': 103.0858992201073}}}",Zulian Transit Hotel,"[{'height': 1094, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104045982716085161035"">A Google User</a>'], 'photo_reference': 'AUGGfZm9vUY_pqmEONJF-zibwJuDtWqN4CC-EQYxMEARJJ2NTF9cZC3LZeN9zP6q6wdMZSbq-yHYXnXSSFew77aD2FdGrCgHyJre3cvEa1AcU_52o9jY7uTGMPcTYunpYZ9iDrK_kY6T9AR4WS4ofHkvA3hkZ7--0RHlScYqWDsbpMPDMj4i', 'width': 2048}]",ChIJgy-NzI7LMC4RenoI8nhXu5I,3.8,"['lodging', 'point_of_interest', 'establishment']",163
"Jl. serelo lahat No.82 J, Ps. Baru, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan 31419, Indonesia","{'location': {'lat': -3.7915147, 'lng': 103.5378244}, 'viewport': {'northeast': {'lat': -3.790219720107278, 'lng': 103.5392232298927}, 'southwest': {'lat': -3.792919379892722, 'lng': 103.5365235701073}}}",HOTEL SIMPANG BARU LAHAT,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108007569630865667323"">A Google User</a>'], 'photo_reference': 'AUGGfZl1jsey44AVsUbvMzCcFOjIx6lIai6JS7MxNKul74JXePeiS3lDJKIT8siTpFYCVn0FiVS-La48kUZbtjE_ErMh9vgEGeKosAilAnPljpT4nx9gpQteekjzlXBXVitx9gFKstG_DGLBpWEccakDxl6ZYrmJJjZqC6H9TDT0pDhE7kyK', 'width': 4608}]",ChIJfffiivtXNy4RWFt5zpTR5Rc,4.3,"['lodging', 'point_of_interest', 'establishment']",135
"Jl. Lintas, Jl. Kepahiang - Pagar Alam Desa No.191, Guru Agung, Kecamatan Sukamerindu, Kabupaten Lahat, Sumatera Selatan 31350, Indonesia","{'location': {'lat': -3.9892276, 'lng': 103.2315643}, 'viewport': {'northeast': {'lat': -3.987798170107278, 'lng': 103.2330553798927}, 'southwest': {'lat': -3.990497829892722, 'lng': 103.2303557201073}}}",Gardenia Family Guest House,"[{'height': 671, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116656973172015242066"">Gardenia Guest House</a>'], 'photo_reference': 'AUGGfZmpDDZEGgVxKLdq82azQNewfRVmhxy5aWP1DPIna4E0F7498o6vsbk3cWIKD4E7RTDAK4W4o8ggHJalXzG2yyxiWeC0m-b4k4QKZ74-PsEEBPd8JAiy6bery8Ch14YXapP4KAb-y4DwayD8AYJ--g5ETRUCI8iA3w6RTlEH03zIYG_O', 'width': 1197}]",ChIJq6qqalxqNy4Ray1Wkc6vw0Y,4.6,"['lodging', 'point_of_interest', 'establishment']",195
"Jl. Raya Lintas Utama Sumatera, Bandar Jaya, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan 31419, Indonesia","{'location': {'lat': -3.7775525, 'lng': 103.5537348}, 'viewport': {'northeast': {'lat': -3.776256770107278, 'lng': 103.5550833798927}, 'southwest': {'lat': -3.778956429892722, 'lng': 103.5523837201073}}}",Hotel Callista,"[{'height': 1013, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101029390885878702030"">A Google User</a>'], 'photo_reference': 'AUGGfZlykPCZ3i9M7FveCIvOojz5o18KW_55MwYz_QkgwEGSjwZI-X06GKH0tgD9SgI7h1-g8TeNqZnyUc6flaLsU6jWuFxhjOlkD-B1vVD2ETF43dy110vdRVr0e5bfLHYsxdTnO6BS_AJP3SFxbrjY33qWomNeYauU8ilEc8te7kMpIYp4', 'width': 1500}]",ChIJPeNt_Gf9OS4RXqzFAlvQfKI,4.2,"['lodging', 'point_of_interest', 'establishment']",734
"Perumahan Griya Abdi Negara, Simpang Jl. Mujair No.4, RT.01/RW.01, Selibar, Kec. Pagar Alam Utara, Kota Pagar Alam, Sumatera Selatan 31515, Indonesia","{'location': {'lat': -3.9956793, 'lng': 103.2374668}, 'viewport': {'northeast': {'lat': -3.994305520107278, 'lng': 103.2388428798927}, 'southwest': {'lat': -3.997005179892722, 'lng': 103.2361432201073}}}",HOMESTAY ANAQI - GUEST HOUSE ANAQI,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117153626411379634625"">Taufiq Asik</a>'], 'photo_reference': 'AUGGfZl-vnsgqP2c4i_JG5y2QV7s6qOxoNGibMqpRre5WdPlu7xilYz-sr_XlczfpciFfQ7k7_cLFCp2k8EsFxN06R0lkJabD_THKMVyBZKbL8gXE-C-83prDUZvf7254cFX_Kw_0s1PTsacZTBG7Olx3K0uedRYcZJK5KP5nlRHx_uQ2Ejb', 'width': 3024}]",ChIJraUpofRrNy4Ra__0JITUn6s,5.0,"['lodging', 'point_of_interest', 'establishment']",478
"Manggul, Lahat, Lahat Regency, South Sumatra, Indonesia","{'location': {'lat': -3.7787312, 'lng': 103.5721939}, 'viewport': {'northeast': {'lat': -3.777471670107278, 'lng': 103.5737739298927}, 'southwest': {'lat': -3.780171329892722, 'lng': 103.5710742701073}}}",Grands Orchid Hotel,"[{'height': 510, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104358100052512837730"">A Google User</a>'], 'photo_reference': 'AUGGfZnjr9u5fTXble5GtA9i0W5-dP4tYtkWW3lr9n5t9I78SOoewWq57RdIjed0RUn146LtF8pV2G5CXuhoEccefZVYJXjRT8_lNGFcIkN_M6Dri5KMmw4vqPBFWbTxtoLxiAqR9DwJspFBXKOps5l878Fhu-eoBttOw8rWleNYxXMyyyaY', 'width': 680}]",ChIJWRUFNwD9OS4RFTxk52S0D74,4.7,"['lodging', 'point_of_interest', 'establishment']",73
"Jl. Inspektur Yazid No.117, Ps. Baru, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan 31419, Indonesia","{'location': {'lat': -3.793416699999999, 'lng': 103.5375745}, 'viewport': {'northeast': {'lat': -3.791976820107278, 'lng': 103.5390065298927}, 'southwest': {'lat': -3.794676479892722, 'lng': 103.5363068701073}}}",RedDoorz Syariah near Lahat Station,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100647520255056005387"">A Google User</a>'], 'photo_reference': 'AUGGfZlIM0mVbpy0OCa_U45oNVDQX5wAGa-XX3DM6kr0eSZ3euyUO255ba3w9BxK8NFqN_0rzu5YWwufn5ZPF0PCZrma2HMwOVN8KXhnmEJ8rvKJ9BvjwQvIsu30aoSP4QE8KFT__QZNBOJ3m3ef-vzPV4LGJfaZ-9UunVyQtP7fkhzSLfEI', 'width': 900}]",ChIJGzc2MfpXNy4R2Uh5R80ily4,4.1,"['lodging', 'point_of_interest', 'establishment']",214
"Jl. Laskar Rukiah, Ps. Baru, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan 31411, Indonesia","{'location': {'lat': -3.7911845, 'lng': 103.5385673}, 'viewport': {'northeast': {'lat': -3.789789820107278, 'lng': 103.5399653298927}, 'southwest': {'lat': -3.792489479892722, 'lng': 103.5372656701073}}}",HOTEL GRAND SIGMA,"[{'height': 1632, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107204172521107690545"">Muhammad Fikar</a>'], 'photo_reference': 'AUGGfZnkaZL5UWokX0e7vDe8MFRMAWGZOZvpCFw5qMgCAkO70O9IJl8SUITn8BrXTqmvtkgOHH5W7fHaq1uKZ7cYf6WZzP6Ip11ovFSFQx3fePxAerQ82ryicuvndRzYHq_bmyGjX7NIpOpH8luddSjNzZE8vc3R4XizxypS_eaB6Aw_plHz', 'width': 3264}]",ChIJUZvdevxXNy4RfIsSepuW0wY,4.2,"['lodging', 'point_of_interest', 'establishment']",1030
"Jl. Letjend Harun Sohar, Ps. Baru, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan 31414, Indonesia","{'location': {'lat': -3.7929024, 'lng': 103.5359246}, 'viewport': {'northeast': {'lat': -3.791423520107279, 'lng': 103.5373212298927}, 'southwest': {'lat': -3.794123179892722, 'lng': 103.5346215701073}}}",Bukit Serelo Hotel,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110169099068658706783"">Muh Ridho</a>'], 'photo_reference': 'AUGGfZklPh6husyyoJHzZIU0R7ZB3ASHcJSIbfSih53cttBICiCNSlFLYoQ5K4q5pjPnLa7aWRmFTDVmmkoR335Ezmh1N7g6xjjpUV6i55IM27o-hH0XYNxwFoT5HIfVJuvtfYiWTfTKfDwwnEGgkFxxmOJQ2fc0jp8DCzNISaboIRra4sr8', 'width': 3468}]",ChIJj_-9z_xXNy4RC2vE5FTxf4c,4.0,"['lodging', 'point_of_interest', 'establishment']",554
