formatted_address,geometry,name,photos,place_id,rating,types,user_ratings_total
"Jl. Veteran No.Desa, Nagadibolo, Ngadibolo, Kec. Boja, Kabupaten Kendal, Jawa Tengah 51381, Indonesia","{'location': {'lat': -7.0933449, 'lng': 110.2747744}, 'viewport': {'northeast': {'lat': -7.091973020107279, 'lng': 110.2761157298927}, 'southwest': {'lat': -7.094672679892723, 'lng': 110.2734160701073}}}",Urban Camping Houstel Boja,"[{'height': 471, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106298479972859881845"">A Google User</a>'], 'photo_reference': 'AUGGfZk-ndyRDoM4BSvFsgaIQtgvhWc3ujVrhKr_qiRoalEyHSBf7u2OOags5mDkS8zs3B1XrmwuiSMppbNtD7b6dKucT1lQpwimSPwxXpOAhjaRsvnmZnwqceoix0LMFA4lBUGKQj_fPv9KUpv_SjLhGToFPC6c2Vm8D67ta1cLvrQBaHjC', 'width': 960}]",ChIJB_UuyaljcC4Rkji73EF5tUQ,4.5,"['tourist_attraction', 'amusement_park', 'restaurant', 'lodging', 'food', 'point_of_interest', 'establishment']",324
"Jl. Raya Boja Jl. Limbangan No.Km. 3, Masiran, Kaligading, Kec. Boja, Kabupaten Kendal, Jawa Tengah 51381, Indonesia","{'location': {'lat': -7.1252434, 'lng': 110.2782033}, 'viewport': {'northeast': {'lat': -7.123909820107278, 'lng': 110.2795942298927}, 'southwest': {'lat': -7.126609479892722, 'lng': 110.2768945701073}}}",Hotel Gading Asri,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102377853689579511449"">A Google User</a>'], 'photo_reference': 'AUGGfZmLtvebYtKBVrGNj6oe65bQ17CkMqZ-Wzp4xM9wpmFOGrqeLj07XjAirfh2D5cEeyLc-32RORi4EMIT023qoaAZ8B3WdHcGCcLVCia95A2Vm5XwMN_50uW2H9LBiXkk3u7jyAxJ8il9LcLKjwOqEg13dOU1LhvOvL8BPRsB03TCLiyo', 'width': 3024}]",ChIJvzaH7iFjcC4Ry9ah3zR-X6I,3.9,"['restaurant', 'lodging', 'food', 'point_of_interest', 'establishment']",386
"Desa Ngadibolo, Jl. Veteran, Boja, Kendal Regency, Central Java 51381, Indonesia","{'location': {'lat': -7.0934056, 'lng': 110.2745129}, 'viewport': {'northeast': {'lat': -7.092075120107279, 'lng': 110.2758709298927}, 'southwest': {'lat': -7.094774779892723, 'lng': 110.2731712701073}}}",River Walk Boja,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105320233483865937637"">Kiswan Purwanto</a>'], 'photo_reference': 'AUGGfZmFLQhuVM_vEbgkxSwZ_bgmGcN_Za1QQk5y9NqXgqnsmLLTL8fqw8wKv-czlx8nT2SRLsy4HvUll9dMVd64u4NqzB_sI7MzofJ27ygpb-FXM7i9HTggaEjjOdX5mTDK720vSx9_25lR4alq_YvzIMpL7d6d0cVUkyPyJ07HHCS7Xn3v', 'width': 4128}]",ChIJSYK-is9jcC4RcX80Tvqba98,4.4,"['tourist_attraction', 'restaurant', 'lodging', 'food', 'point_of_interest', 'establishment']",4310
"Jalan Tulang Bawang Jalan Rowosari Desa Meteseh, Mijen, Teseh, Meteseh, Kec. Boja, Kabupaten Kendal, Jawa Tengah 51381, Indonesia","{'location': {'lat': -7.081047099999999, 'lng': 110.2936838}, 'viewport': {'northeast': {'lat': -7.079659620107278, 'lng': 110.2950071798927}, 'southwest': {'lat': -7.082359279892722, 'lng': 110.2923075201073}}}",Harny's Garden Villa,"[{'height': 2333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110240522050150737651"">A Google User</a>'], 'photo_reference': 'AUGGfZkpkADOwGxysVA0fI7X3cxIFRyO9ItdrJv25Rsllql7_Gx_4jLaYVuPr-AFY6W7R-i9dAbYhcQ42T9HNtunukqpJZYBfoS7JElOnoOqcFA5wDt3xKgQrr9-mn3d53zhYqSqSuBB9iW7DOQ1CrIRLOI2Tdu_Vq3cEYthy-9keZUD84pD', 'width': 3500}]",ChIJ6UMu9ghjcC4RMf2C0Jy05qE,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",765
"Jl. Raya Jatikalangan No.1, Cangkiran, Kec. Mijen, Kota Semarang, Jawa Tengah 50216, Indonesia","{'location': {'lat': -7.0946775, 'lng': 110.3075844}, 'viewport': {'northeast': {'lat': -7.093332170107277, 'lng': 110.3089885298927}, 'southwest': {'lat': -7.096031829892721, 'lng': 110.3062888701073}}}",Joglo Kumpul-Kumpul,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117116201920350381622"">A Google User</a>'], 'photo_reference': 'AUGGfZkhKhB_mSKUVsaIYEZkjVMskYz_aTSSkKlESJld-om4lZKuDdO4keqemqFolkSUSWqZJ3nHAPNmPjEXt2EaliALIx7Ez5u6Latua06qxdtFmDNPs9yztskKXYjrgTZZOSHvm2Rm0wwGG34GjnFfM2_7ahHo0F-WuWBYRLysn4Ta0hB0', 'width': 4624}]",ChIJs3U1MOpjcC4R1MkfkWI-74A,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",1654
"Jl. Patimura Jl. Sisemut No.1B, Krajan, Ungaran, Kec. Ungaran Bar., Kabupaten Semarang, Jawa Tengah 50511, Indonesia","{'location': {'lat': -7.118030399999999, 'lng': 110.4026139}, 'viewport': {'northeast': {'lat': -7.116498520107277, 'lng': 110.4041645798927}, 'southwest': {'lat': -7.119198179892721, 'lng': 110.4014649201073}}}",Melva Balemong,"[{'height': 4912, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113208145877996913974"">A Google User</a>'], 'photo_reference': 'AUGGfZlOnMJMOTDXzaMP6QrY7OwWUdWCkMJFwCCOzI5zInS3QjTy9trEt5O9zSEoMsAwBJ1h8Mmf4BX65522-YynaZpFRJsE8Lk-KS0w2ehouARzbWQl6Su6VhMPnWvy_H1z99ueAeyBpUNcyhvmEogvN-ZaFkltKR1N2mvUiXoPw9iBNXCJ', 'width': 7360}]",ChIJt81tPb2IcC4RkRJH-iJE4t4,4.5,"['lodging', 'point_of_interest', 'establishment']",4433
"Pongangan, Gunung Pati, Semarang City, Central Java 50229, Indonesia","{'location': {'lat': -7.062269, 'lng': 110.365778}, 'viewport': {'northeast': {'lat': -7.060905070107278, 'lng': 110.3671280798927}, 'southwest': {'lat': -7.063604729892722, 'lng': 110.3644284201073}}}",Keboen Ndalem Homestay & Waroeng,"[{'height': 738, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102903257109119247427"">A Google User</a>'], 'photo_reference': 'AUGGfZlJOawW6Mes5QB67rWVxXnYlaiSaJOn5FuLTpHjcqTKcMTLOfZmwLk3vCLFIDWNrssqfEZ0_QQYJkZb1dS4MuJUuNPiFUdufBRsw81ZB82w2DR-1epvre3bwE_6nZiDP-Eg9s79OFJCbp_WViLSilXRiZwC80_itSFtc5GkmXDZhD99', 'width': 1600}]",ChIJP-Wc7O6JcC4R_ngdwdPR1VE,4.5,"['lodging', 'point_of_interest', 'establishment']",715
"Mapagan, RT.06/RW.01, Ungaran, Kabupaten Semarang, Jawa Tengah 50551, Indonesia","{'location': {'lat': -7.1147381, 'lng': 110.3940262}, 'viewport': {'northeast': {'lat': -7.113338270107277, 'lng': 110.3953281298927}, 'southwest': {'lat': -7.116037929892721, 'lng': 110.3926284701073}}}",Hills Joglo Villa,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101727525967655385902"">A Google User</a>'], 'photo_reference': 'AUGGfZn7vRSekAtSYcgzFrcfijtNkIYoYVPaxmb9OFT4FZD-UPGTagP8vUx1BKFTcHG8LKXUe3BMWqBawO5_nbloei1U6kqXKcVZ5plKHTk5eBepSFWxpGR3BHCdOeTOKWiSCnyXowIReMWRNatP7dd4zoP3UVNiTpd_unVlzszFrMFcyi8x', 'width': 960}]",ChIJMTK5-JWIcC4Rum7Uu4p8i88,4.2,"['lodging', 'point_of_interest', 'establishment']",566
"Krajan, Pasigitan, Boja, Kendal Regency, Central Java 51381, Indonesia","{'location': {'lat': -7.1179598, 'lng': 110.3397914}, 'viewport': {'northeast': {'lat': -7.116761470107277, 'lng': 110.3409952298927}, 'southwest': {'lat': -7.119461129892721, 'lng': 110.3382955701073}}}",Santosa Stable,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110137772817578562142"">Tira Puspita</a>'], 'photo_reference': 'AUGGfZmJsnm-5c-8H_ehD-eNrXSz3sqO2kvHHRPs0rNAVsQ5S7foGPIfql419lHPLR48SNLcbqH-DiMDYS3qGdWVkmN_MIHHn0ygfjdfQ7OOc_VXmn0YctPMkAAJb_ouM8TFUL8MlkwmL1whTI9XRSXwhJ1_08BS2Pm1mo2b-laggnGSdNHc', 'width': 4128}]",ChIJAYXMVDuIcC4RZ5-TgCLBvVg,4.0,"['park', 'point_of_interest', 'establishment']",517
"Tabet, Sekutis, Margosari, Kec. Limbangan, Kabupaten Kendal, Jawa Tengah 51383, Indonesia","{'location': {'lat': -7.1389003, 'lng': 110.3005935}, 'viewport': {'northeast': {'lat': -7.137436770107278, 'lng': 110.3020529298927}, 'southwest': {'lat': -7.140136429892721, 'lng': 110.2993532701073}}}",Kampung Jawa Sekatul,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105062719687924250430"">A Google User</a>'], 'photo_reference': 'AUGGfZmmJjLoMiN2YrC5PJVGDBaAWx0xG05jrA1LNMiIhpd79Hc8XpubfeWCE0xqEFEegKeX5v3uwA1c3gucFyi9ls0hooCGR7XfPRdQrY7lq1B2d9SO8g0kMXAvUDlDSx6l8hgHVUQg5dYnbfDpmmKoxOViWYt6J_nfmFH7YXl7OnnONPmD', 'width': 4160}]",ChIJwVoo9cticC4Rf8Qmj-Ytxqc,4.4,"['lodging', 'point_of_interest', 'establishment']",12
