formatted_address,geometry,name,photos,place_id,rating,types,user_ratings_total
"CW36+56, Maliwowo, Angkona, East Luwu Regency, South Sulawesi, Indonesia","{'location': {'lat': -2.5970011, 'lng': 120.9105569}, 'viewport': {'northeast': {'lat': -2.59620065, 'lng': 120.9113968798927}, 'southwest': {'lat': -2.599402450000001, 'lng': 120.9086972201073}}}",Agrowisata Durian Dg. Baso,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114537006968673716198"">Rudi Nkri</a>'], 'photo_reference': 'AUGGfZl4T8FHsR2Ufrq_3aIb4dhXQKSi6YSlBkxvbtFFAT3UcytcJkxr8yqYufJEfqYUWgjL6lcwO23TbzptKiJhSnPd4NJSLAcj19zapWM6B_zpqG8AIhmOwnZW5FMYur4uyyyMXSTRj1nKL8-f0uw0k1cIrFd3IkehnVDsQYHHT78vEzpO', 'width': 2592}]",ChIJVe62hWxVkC0RzIBBFiyQtnA,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0
"HX82+H8, Mantadulu, Angkona, East Luwu Regency, South Sulawesi, Indonesia","{'location': {'lat': -2.4335579, 'lng': 120.9507809}, 'viewport': {'northeast': {'lat': -2.432208070107277, 'lng': 120.9521307298927}, 'southwest': {'lat': -2.434907729892722, 'lng': 120.9494310701073}}}",Pondok kebun,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102622085374476205392"">A Google User</a>'], 'photo_reference': 'AUGGfZnxSJmAYpmnePjh1ReWOx_w_3oOyG8y8A3Nr-7hur7A8ebGaFiOEycESmoDF7x6htrITlmi3cnrjKWDu_NlfuXqZrcfuMPBVn1qqXpW1LZrr_-6nKiqPgl-EEbNJgnBPGSitY81tASs6gplg7q2c1MbRNG-AG5PmqJMdR-h2zSdMb47', 'width': 3072}]",ChIJA2MtllNLkC0RuIREIiajvNU,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0
"Taripa, Angkona, East Luwu Regency, South Sulawesi, Indonesia","{'location': {'lat': -2.3885306, 'lng': 120.9072756}, 'viewport': {'northeast': {'lat': -2.387180770107277, 'lng': 120.9086254298927}, 'southwest': {'lat': -2.389880429892722, 'lng': 120.9059257701072}}}",Air terjun kembar,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102478719618356527476"">A Google User</a>'], 'photo_reference': 'AUGGfZmRuivNYOLmfazqQoCo1b0eq0Cg8pt5ebUQQ-jZCExhFWApXgzxViZLbbxUF4KfzHqwocOQb9VW2L1dNKradtH8R1ZSHxDYvbFdiidqeIpdQExlkREVs0QGXFt9G8EHoLhQbXWt5f1mOVZKQJt_FyXOmkAfbi_tz5HxGXjq2mBCiudT', 'width': 3024}]",ChIJ8bdxz0C1kS0R976K0s7Gh1I,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0
"935J+HR9, Balantang, Malili, East Luwu Regency, South Sulawesi 92933, Indonesia","{'location': {'lat': -2.6410763, 'lng': 121.082125}, 'viewport': {'northeast': {'lat': -2.639690070107278, 'lng': 121.0834918798927}, 'southwest': {'lat': -2.642389729892722, 'lng': 121.0807922201073}}}",Objek Wisata Kapal Tenggelam,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102536017871131892523"">A Google User</a>'], 'photo_reference': 'AUGGfZlX0YyQ9Gyfml0y5JvZpVjz1Sz-sUlMzbAIRJvPN3R9r2xXtKLqzLej-n7Zr8IZWxNyObS8XMFsMoUCQSgt4oEnCOSryF5QpuMleBkkjLBNlMpOcDvZ1o-xd8ueZOUyP5-SYIAMnLELTOSRoU8HoNK9Kh6BhOAVibojgCqPsvI-cpY', 'width': 4160}]",ChIJfeae_JVXkC0RTUGusL_Sq-0,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0
"G4HG+HR, Matano, Nuha, East Luwu Regency, South Sulawesi 92983, Indonesia","{'location': {'lat': -2.4711184, 'lng': 121.1271425}, 'viewport': {'northeast': {'lat': -2.469766670107278, 'lng': 121.1284938298927}, 'southwest': {'lat': -2.472466329892723, 'lng': 121.1257941701073}}}",Tugu tongku Tambee desa Landangi,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118431064486929560277"">Kristovel Kadoena</a>'], 'photo_reference': 'AUGGfZmB5j6HVmgZM4ZNtufbEzz6yjEACaiuZ0_-gSYTRTtFGuko89t0Sz05IAY4rl65VTYWTS3bciou6t2o-bsq9AZuxOFbekNm0NeXJIyXsz-4q0qfOt_3VvEw_mU8Gv0pka2nT9EAn-1fqui5Yj8dB951cQ7DwQQrDio_4UJLU2s8X0hx', 'width': 720}]",ChIJNX5e9UhFkC0RS81bFvNFNDc,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0
"9M4P+JQ9, Burau Pantai, Burau, East Luwu Regency, South Sulawesi, Indonesia","{'location': {'lat': -2.6434522, 'lng': 120.6869854}, 'viewport': {'northeast': {'lat': -2.641897820107277, 'lng': 120.6884247298927}, 'southwest': {'lat': -2.644597479892722, 'lng': 120.6857250701073}}}",Dermaga Burau Pantai,"[{'height': 1504, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117809341259152099624"">A Google User</a>'], 'photo_reference': 'AUGGfZlTRw6-T91fW05DHMVnjmU9lejoq4wSzMSiOjeySlRrhAKWiqSWWGwpxXPqad8wjuGHitNgzW161iYra4xmOXuThsLijBuj2BMfPPRA9oiEynblOmfQkX9nN9tiST0mESS_CiA_pSvHK_W8HoWUCcyuMAtaNJ2GrEFNu9-DCyLUlFj9', 'width': 3264}]",ChIJ-y8aISGnkS0Rx-hdlUqOUTA,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0
"9P7G+WHG, Mabonta, Burau, East Luwu Regency, South Sulawesi 92975, Indonesia","{'location': {'lat': -2.6353551, 'lng': 120.7227414}, 'viewport': {'northeast': {'lat': -2.633995070107278, 'lng': 120.7241245798927}, 'southwest': {'lat': -2.636694729892723, 'lng': 120.7214249201073}}}",Lemo Beach,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102950362374827207736"">Hendrik Katiandagho</a>'], 'photo_reference': 'AUGGfZlCCcZnhraqYfGNS2JEvq18n3UI8u0RHzG51l_Okcc5wHRVOVR-VqQvkw1NsR3o0jOiNxeMv5fFwDmGOxiQkaHtGs1-pykRXTS-b6bHPew_QgI41KSwu24-IQBbf-svIkbCHAD84C8vcA-OVyRc0_czZILh6f88foGx0nscVt7_ecbX', 'width': 4608}]",ChIJHWTKznqokS0RI_-LWx9Dtkc,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",439.0
"CJHW+Q7F, Unnamed Road, Lagego, Kec. Burau, Kabupaten Luwu Timur, Sulawesi Selatan 92975, Indonesia","{'location': {'lat': -2.5705731, 'lng': 120.6456686}, 'viewport': {'northeast': {'lat': -2.569223270107277, 'lng': 120.6470184298927}, 'southwest': {'lat': -2.571922929892722, 'lng': 120.6443187701072}}}",Wisata Alam Gua Batu Putih,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105606639815625370422"">Laode Pashi</a>'], 'photo_reference': 'AUGGfZlCbj9nfN5b5f-29PugTG2u8uPXQalYwhl5b2O4HR5u6uLYUhbWujmDHDOW4qCzqm0qq3jZjKe3j_avztnne260YES6DnFWV7dlLxJXOftUZ0wJQGy9wOpTFlHP1EXVb72JYO4_ukNfYTsNwQ9Ys_19D1mVwEr5p2mGNer9dKVu0_LZ', 'width': 4624}]",ChIJ89XM40ilkS0R1667gMR0EZI,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0
"FM4G+RV, Cendana, Burau, East Luwu Regency, South Sulawesi 92975, Indonesia","{'location': {'lat': -2.5429814, 'lng': 120.6771836}, 'viewport': {'northeast': {'lat': -2.541576549999999, 'lng': 120.6808826}, 'southwest': {'lat': -2.547195949999999, 'lng': 120.6759506}}}",Air Terjun Dusun Kelapa Dua Desa Cendana,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118292332624610538113"">Akisman 86</a>'], 'photo_reference': 'AUGGfZlyeI7JFSXGhgWrD42qtjuy8VoI9LKc7G9FxiYqp9Bcwvvt0fQcKjDIbZ1CdkwZopem2L6Ckx52TURK-y32pmxe8J7pwgM_zHNZ3-p3CtXnLuvmKKhsQ9T2byDrJ7qb7KOIzzKGymkJRmISv3f1DtLHTDOMmA9B1nUY4Sehwcefwg69', 'width': 4624}]",ChIJAeciIWilkS0RDHAsppppGhE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0
"CPP4+W9, Lambarese, Burau, East Luwu Regency, South Sulawesi 92975, Indonesia","{'location': {'lat': -2.5627153, 'lng': 120.7059855}, 'viewport': {'northeast': {'lat': -2.561365470107277, 'lng': 120.7073353298927}, 'southwest': {'lat': -2.564065129892722, 'lng': 120.7046356701073}}}",Bendungan 1 Lamberese,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117457184077080680398"">A Google User</a>'], 'photo_reference': 'AUGGfZlQlqJjU5nUlmu7Tgx653DJFHU_1X-dlMSgu8oaBBzaHC2kVLuqTGkkgX4vgRJeLv2l8DNYaLStpkQxd9zFEkVDS7F7TRwD8G5CGF0tHY7IJgNgUFZ106LUyEOCKeBhj2f4bMS4ZHJy9cgvfGQ_y7hlNyXxSxzFvXHroSTdYAkLOeAB', 'width': 4128}]",ChIJd2WmAs-lkS0RGVuq00qmLrs,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0
