formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"7QGG+HQ, Momoda, Kao Barat, North Halmahera Regency, North Maluku, Indonesia",Air Terjun Momoda,ChIJO6F8CQARmzIRkaH-YY-_hxU,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,1.276395,127.776922
"7QGG+HQ, Momoda, Kao Barat, North Halmahera Regency, North Maluku, Indonesia",Air Terjun Otu-Otu,ChIJIYGXZAARmzIRGmnWVRJEElc,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,1.276395,127.776922
"7XHF+MH9, Gamlaha, Kao Utara, North Halmahera Regency, North Maluku, Indonesia",Tanjung sisilang,ChIJ0VZ87YMJmzIR8HZ-hfnyWEM,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105329623504748027274"">A Google User</a>'], 'photo_reference': 'AUGGfZm3r7ND4K860Yq5d5sorhQSZ5hygZit5VsbXdr-qTegoabcFr1JEmAZ2PWLwYBeXfwKk2WMO15ceqOZcs8VAILgoam1EfaQn_DoapNIn0trgzPJuwRjK6g6PpG39OG3AXlyQFiGkLD_reg9RUQ0TSS-s9RM9wlaajqiuRQWsemou3P0', 'width': 2268}]",1.2791636,127.9739736
"9Q5X+JX, Torawat, Kao Barat, North Halmahera Regency, North Maluku, Indonesia",Sawah Uti,ChIJXVQTefcbmzIRV4F-ThRS1Wk,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106281126082267581727"">A Google User</a>'], 'photo_reference': 'AUGGfZlldGh_2qj78wuq2elOFuUt5MyRVtmiauxJZqp2wJonRt6Id6z1GiVdmVtPaRUhQqJ3WbIFmQ5n8Wp_iARP4B4nnH07RM7OwX25qEUxrTiwib9zcxmIFtWYzZjML7sCbBjd3PwyH3jIzX_kHlOyq6QYTZ5wnTUQJT22JRjutW1Z56Pr', 'width': 4160}]",1.3590367,127.7999522
"6QVQ+V2, Momoda, Kao Barat, North Halmahera Regency, North Maluku, Indonesia",Air Terjun Ngoali,ChIJLfzMKAATmzIRMs6ONZ980v8,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110016831631047721626"">Nikson Tjey</a>'], 'photo_reference': 'AUGGfZn6fMgSzRetKBzP3griid4VT4uyri99CaND5B1kSTWiJCj_ZFBl33mjwP9_76TRUdRPO4U775BzVF8QWPJIk3_YVS-Kx6u3FaZdu2vV63wkMfLtKOxN1qydddA91vaUc8Z3w0iaMiwcZIeXa9O7bGX8kNfRgDWFhOHMP7Mhnz_V9Zaf', 'width': 3024}]",1.244722,127.7875
"FX3F+6G, Warudu, Kao Utara, North Halmahera Regency, North Maluku, Indonesia",Air tejun tunuo,ChIJNwRU8Yn_mjIR6AImeXvnzNI,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,1.4530004,127.9737503
"7X64+FQ4, Gamlaha, Kao Utara, North Halmahera Regency, North Maluku, Indonesia",nunuhu gamlaha beach,ChIJsQodgm8JmzIR5xetOUXJVdM,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112469736611626443694"">A Google User</a>'], 'photo_reference': 'AUGGfZm_chDHuKurdbk2Evy8-HXOGOJ7R391eK8WiEZEXwfNUuXd-gV8TgpTePK7ObtTz6ctbhmOGTba2F_H5E4MnxFuqPOkwQTb-do-PiwObk0N60Ocfd_ylh8--4WycU9O2qQKS7WLyPQ7c4pKkwrMUylEZS-_nRHyhh7UYMiYziRCtFoR', 'width': 4160}]",1.2611283,127.9569383
"7X97+38M, Gamlaha, Kao Utara, North Halmahera Regency, North Maluku, Indonesia",Pantai gamlaha,ChIJe06k3TIJmzIRgmoGuVaRb_o,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104376052162184533560"">A Google User</a>'], 'photo_reference': 'AUGGfZkgiDC-4sfp8NknwuUwAhEXARQRgLq1cLcPrJVsVuTBC5zyg6StLPwLz8jqZ3wp9zCVNNCZmhIFiy3LFdPNb436QdhIej3ZjSzoz-FcUcHGGajleZvxZq1q8WePKi7g_1haapqy7jT7NJ6xWViOPGpHV4Qck_DjR5SA92d1G2bjKCr0', 'width': 4160}]",1.2672361,127.9640511
"9X7Q+J2H, Bori, Kao Utara, North Halmahera Regency, North Maluku, Indonesia",Pantai Rekreasi Pasir Putih,ChIJD-o2mXGpmzIRb-7PqXJn0W0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101463867052476400579"">A Google User</a>'], 'photo_reference': 'AUGGfZniXvJzboJCE2uTnY-KhNHwyCeKXkVU2dZwPtuYUqozzgmaJ2eLWG0BODJKb5jHIzyCI1sT8hazzcszommReaasLXIUINDEhZWZ9O_XbJIGcwNtAKg7nNa4ZEeaX64w8zEUtHrhXO1DO1wvNs_p7KnX5JTy5dl1RDHdi8gZTH4os1lX', 'width': 1536}]",1.3640651,127.9876103
"92W2+9CG, Pediwang, Kao Utara, North Halmahera Regency, North Maluku, Indonesia",Pediwang Beach,ChIJK7AFpAKrmzIR_Rb7ihLvxyc,3.3,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113137698436045308182"">Ward yessy</a>'], 'photo_reference': 'AUGGfZn0ZO7R6oaDEdD1uH2GXmpx2CLM9B5OfKUwE2cRcSroOIYpGzjqFVpmV_thH8W2gri-NwWBMlqz8SK4g3zhM2KlDCyGL0sPh6IGRiH92SZsHC15WjA5LXScH4i_ah-Yv2EkEnAXbi-jAW7t8w2xRJ4pErJ2RVycy3MlACjC8rfJZtEv', 'width': 4000}]",1.3959285,128.0010663
