formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"2FHH+MGJ, Kacinambun, Tigapanah, Karo Regency, North Sumatra 22171, Indonesia",Barus Jeruk,ChIJsUvUBwBVMDARp0Jl7pN2MKY,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,3.0292183,98.478759
"7J53+RWF, Unnamed Road, Hilina A, Kec. Gunungsitoli, Kota Gunungsitoli, Sumatera Utara 22811, Indonesia",Tumori Traditional Village,ChIJcYBrqNjjJTARI1Mdge8NwZ0,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",33.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108017222617488862568"">Nazriatun Nisa</a>'], 'photo_reference': 'AUGGfZnJZXbL80q64uAdiwZvYa2TY_SMx4SNHHax_kSYc9jBTm0k-r0WTqaA7Lp10dNO1GDiJH6fi_FTSEaCrVo5KBZ7jEHH8RNEJ2UD4R3g_zwb-1gULEyVoORsYofispUiHl1bxY5eGknmiD89sQZhRKoogONgJ0pKxuKs31AzdKzULMM', 'width': 2448}]",1.2595625,97.6047948
"6F9W+MR, Sisobalauru, Hiliduho, Nias Regency, North Sumatra, Indonesia",Kampung Hilibadalu,ChIJr9vqRKDhJTAR2QM3HDTbYxw,3.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113263541677225618838"">A Google User</a>'], 'photo_reference': 'AUGGfZlxFoUltVsxawE9Mqxli9EJzVPPdxmNxqZXdwjwQ_W5v9rZzQHwp_C12AzGsydzvKfWtgAUXaXX1N9Bk2fR_z7NtuZfJEsfaQIaKOqzClS0sPiiuaO7yie8XzMRoW0HzX-olAxPF1yEJYBwBCEJCIy4UL_5RPrtOZs0xUU0OgopUMpR', 'width': 4160}]",1.2191269,97.49706619999999
"7J9M+M2V, Ilir, Gunungsitoli, Gunungsitoli City, North Sumatra, Indonesia",Seaview Sonata,ChIJf0aURDr9JTAR2SOoGg8olbs,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",29.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102887257367344696695"">si tupang</a>'], 'photo_reference': 'AUGGfZmzKHLHggcDj22XwBr4cALwHuI54vlngjRhYIR1fa4SHVBQFj1bkTvbJDjNDJfW6BpineXC6Zpwos4tpDzQl-dG-ut2ckj45UV2dI6Iahh4F8p1tjKGPuqAKuoRWgs6eBGS51SNMBUIKAJb1RerkE1vxPJZpCE99g4O2Kf_k4uAPofJ', 'width': 4032}]",1.2692335,97.63254959999999
"C4HV+M8, Desa Tureloto,, Balefadoro Tuho, Kecamaten Lahewa, Kabupaten Nias Utara, Sumatera Utara 22853, Indonesia",Pantai Indah Tureloto,ChIJrSf5GHnMJTARtWhAkAKQqSc,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",788.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109478256646382652355"">A Google User</a>'], 'photo_reference': 'AUGGfZmt6c-Yn23fWAl3GeYWa7HMfBeT7ICqPUvyfpaoTBPptbkX5tRgodj-6s7z-gdqfT85SJ108r8D99qSZXUJAzOPAyapa86qXOcDQ_WoTOpFkrqBi-2e8rjt4qgBXL4IV5Jdlp7cYIHfS3vGcng381vLh5QRnvJTSgjirF7C6M7gJ5zP', 'width': 1920}]",1.4294342,97.14281249999999
"Jalan Tola Maera, desa Fadoro, GunungSitoli Idanoi, 22851, Dahana, Kec. GunungSitoli Idanoi, Kota Gunungsitoli, Sumatera Utara 22871, Indonesia",Air Terjun Humogo,ChIJ32UCWnj9JTARhVo6rAbcAx4,4.3,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",146.0,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116196748968523297202"">Irma Novita</a>'], 'photo_reference': 'AUGGfZmtdmSvmzxYneSfou1r8szvp1hxFyW8pli6xbDY7w2o97px1GpfC7iqFWZJ3ZmHCjSmDCezbfF7AMWOHUup1TiXJ6u35hyGYreq5hOI-AM-URaAbBlRs4KEKSL-jHdDxgYRXnKdF-Udg-zeZ4_IIMc4OhTzORpg_wRmnYQW6JTdfCa4', 'width': 4160}]",1.1912331,97.6441847
"39RV+8G5, Humene Siheneasi, Tugala Oyo, North Nias Regency, North Sumatra 22861, Indonesia","Wisata Rumah Adat Ombolata, Humenesiheneasi, Nias Utara",ChIJs7Fls1pzJjARJmLOPZByzQE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112476427216291892254"">Faatulo Hia</a>'], 'photo_reference': 'AUGGfZnBdgJ9rmACxQeAFcBavbAApNC9VXVTYSY6zKjVvacnExTouz73smOEUUMZj8q9skRgbh8djRUvnX9Xif25PKFb-KVQ7EPEPuJeH1g7sC2uyuDr7QWbdLDZ2B8RuHrqwtPdI-4rCyoTOLakrtqrYcpaAkmf5TRtLo1cR8u7Hgui34CE', 'width': 3264}]",1.090754,97.39386119999999
"5MGR+PFF, Fowa, GunungSitoli Idanoi, Gunungsitoli City, North Sumatra, Indonesia",101 Nusa Lima Beach & Resto,ChIJ-Rh5PfMHJjARhMXwgIosb0s,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",109.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104889669474300918172"">Lalazatulo Gea</a>'], 'photo_reference': 'AUGGfZnmXwXNZA2Hq_qVtMBO1vsSW5eawzmzE0d28nZHPSkbMd53-c5uJH4kCm-OxbVWP7RxCt3yVqY3CQy8KFgFnpEqXH7xspWd77EtV5-Kgi-jL4ShDwrFTqtP_Me0iLhvplLlMR6MXn2M6_KOhjqFwGkqk566fZ5sivhOSXJbGwKUURSa', 'width': 3264}]",1.1768149,97.69118669999999
"XJH6+Q63, Olayama, Huruna, South Nias Regency, North Sumatra 22864, Indonesia",Omo Sebua Tuhenöri So'ota,ChIJmx6-VJIRJjAR6DnEqvNvv0Q,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 522, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100647146157659905514"">Responiel Halawa</a>'], 'photo_reference': 'AUGGfZkqOCSaTQ1ZIZostScJ4CxAw0iHtGsJwjHEKvrR48SqI52nTn5YLHAwp5QT7Y0VNUc_zZ83PoaGy0lFeFFlkgGn6fBpOFQqlGzEACxtWsk-Ke_iAxMxxS8YLUUrX2cJLESmBAcRpBYDLKK6M1KPwzPYzesu3sx2XrtFELFofAg3uKmc', 'width': 700}]",0.979381,97.6105371
"Jl. Raya Pelud Binaka No.KM. 6,5, Fodo, Kec. Gunungsitoli Sel., Kota Gunungsitoli, Sumatera Utara, Indonesia",Taman Doa Bunda Maria,ChIJ1Ym54O_8JTARSAka85u9F-4,4.5,"['tourist_attraction', 'park', 'place_of_worship', 'point_of_interest', 'establishment']",473.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100525719788213271975"">Nipe Harefa</a>'], 'photo_reference': 'AUGGfZkJN5to20JLdF5nwrJgB-gNHHGoz2ES4H78dZMCUoKxtvEdSnqGgpSSffUp-klMOV81PPPlmmmlczfSHVCD9qWDH1_C0h0kyAw6wylQJIp2WPy-iwEBtkAPYcUNuUzPNVnt8XkrPN-RistZnhWwLcY3ye5wTdyLnKfRd60RlhL-jveu', 'width': 3024}]",1.2501649,97.6436717
