formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"Golambanua No.I, Hilisimaetano, Kec. Lahusa, Kabupaten Nias Selatan, Sumatera Utara 22865, Indonesia","{'location': {'lat': 0.7399684, 'lng': 97.8562633}, 'viewport': {'northeast': {'lat': 0.7415103298927221, 'lng': 97.85724150000001}, 'southwest': {'lat': 0.7388106701072776, 'lng': 97.8533287}}}",Batu Megalit,ChIJacWPBGyDKDAR9XiFZ6zKqkw,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"PVXQ+PQ8, Jl. Nias, Bawootalua, Kec. Lahusa, Kabupaten Nias Selatan, Sumatera Utara, Indonesia","{'location': {'lat': 0.7492943, 'lng': 97.88945799999999}, 'viewport': {'northeast': {'lat': 0.7506809798927222, 'lng': 97.89078247989274}, 'southwest': {'lat': 0.7479813201072777, 'lng': 97.88808282010729}}}",Pantai Batu,ChIJn2hNXgCbKDARKXazkAZycDE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101622140628275007262"">Dejan Mamoto</a>'], 'photo_reference': 'AUGGfZlS2dWJt6hqhZYNRwlmplHAqcHYIHLglsKNm0foF44HBSch9Gceyr0t9NXMyVvaaK0KlOFUWrRT8XLstRxXPD9-PZEojhkT1sOVb1oYys3ggbxJwsH99N0jVUmkiW2FgexkGE9RB8lco5mROg_VLMC7MU9ZP_M0eewH73ErxeGXSc0G', 'width': 4080}]"
"QV9R+3CV, Mogae, Desa Mogae, Tetezou, Kec. Lahusa, Kabupaten Nias Selatan, Sumatera Utara 22874, Indonesia","{'location': {'lat': 0.7677117999999999, 'lng': 97.8910444}, 'viewport': {'northeast': {'lat': 0.7685603000000002, 'lng': 97.8918245}, 'southwest': {'lat': 0.7652790999999998, 'lng': 97.88873330000001}}}",Pantai Mogae,ChIJCQMAjiObKDARrpRJlRun8e0,3.7,"['tourist_attraction', 'cafe', 'point_of_interest', 'store', 'food', 'establishment']",6.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112474535165024437712"">Lena Zega</a>'], 'photo_reference': 'AUGGfZnjnV8wcB_KA-B7HUi1Z8GJrsakDMPP_5zOOAAExwhRPBBSEu251HM98Gz62pTKsV-2c3WTwHBZ9nPLoMne1PIAQUUMDBK3YVUQwzEyqivdgwrpgG2EHmCREBd6Kbhw4f0lObXg8RPssHDILQqv4_kcTJKbxUJA5MGnMwCuCxtLaY90', 'width': 4160}]"
"RRMH+2F9, Hilisao'oto, Sidua'ori, South Nias Regency, North Sumatra 22874, Indonesia","{'location': {'lat': 0.8325364, 'lng': 97.8287254}, 'viewport': {'northeast': {'lat': 0.8332192499999999, 'lng': 97.82989015}, 'southwest': {'lat': 0.8304878500000002, 'lng': 97.82523115000002}}}",Megaliths Site of Tetegewo,ChIJIyHsNXefKDARxlpIsr5aqVw,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",31.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109167298072974272815"">Tuho Zend</a>'], 'photo_reference': 'AUGGfZmoPbaOkfTGxwDo4bk0K78xd3ESGCNQFaO4LrXk4jiiVxiTnPdygYnB_TllOKP6yttEeWx3ryGdt4WGmkgcRhe7Mm8e0gcD7-AweeR7s9Vezv2WgcgvS23zLREEqcv4YFUZ0pYcxzxYLrMVNMpiBJhmQ5YR_oMdGPCyB4cCdEdWAUY_', 'width': 4608}]"
"JQ7C+Q34, Desa, Bawomataluo, Kec. Fanayama, Kabupaten Nias Selatan, Sumatera Utara 22865, Indonesia","{'location': {'lat': 0.6143915, 'lng': 97.77021230000001}, 'viewport': {'northeast': {'lat': 0.6157302298927223, 'lng': 97.77156967989272}, 'southwest': {'lat': 0.6130305701072779, 'lng': 97.76887002010727}}}",Desa Bawomataluo (Lompat Batu),ChIJK_etjL0qJjAREJe8bEmBlw8,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",912.0,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108621810288013419567"">Semut Medan</a>'], 'photo_reference': 'AUGGfZkJB49eVWefkIE9pHpUxjzxmoWV7jd1mRROVnbjgb_KPnUPZw45dFxXU9_6GQwON1JJBgxXiaQ0G8k9m065hDLtfaM-x4dRj4DT9usr7x22RohChem0THNj03ItQ3tQQPTLtfVH0EaOHQ1L0szBOr2L6LyEb52AKpkv8h3vXvy04sAC', 'width': 4000}]"
"Siwalubanua, Lahusa, South Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 0.8058807, 'lng': 97.9076826}, 'viewport': {'northeast': {'lat': 0.8072210798927222, 'lng': 97.90869992989273}, 'southwest': {'lat': 0.8045214201072777, 'lng': 97.90600027010728}}}",BARAWANU BEACH,ChIJm_T9f5CbKDARTCY6gsOYzBw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105452721123297155393"">A Google User</a>'], 'photo_reference': 'AUGGfZmBGMVpWH4bSv3RdaN_0OFVSr1Vo99Gfo5peMukbdrurtt1Jm9o9nzhLc7NSZAdvv4_hqH03tHM0Fd1ZIzLuIyg7k5x8Hvhj4Iw6N922OkeSpwW5XhETVUmCTL1y4I9K08gwRyrtzq18HZkGcOIpBZDyMe4pzjhqSZpK6wtGOznqGT2', 'width': 4608}]"
"RRJG+F83, Hilisao'oto, Sidua'ori, South Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 0.8311318, 'lng': 97.8258008}, 'viewport': {'northeast': {'lat': 0.8324822298927222, 'lng': 97.82719047989274}, 'southwest': {'lat': 0.8297825701072777, 'lng': 97.82449082010729}}}",A.RITUS Telaumbanua,ChIJNax0cNafKDARljivc4hOYOM,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"RW44+G8, Siwalubanua, Somambawa, South Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 0.805995, 'lng': 97.9059304}, 'viewport': {'northeast': {'lat': 0.8073471298927223, 'lng': 97.90727397989271}, 'southwest': {'lat': 0.8046474701072779, 'lng': 97.90457432010727}}}",Wilayah IV,ChIJQ_FwfgCbKDAR1Pr1arwA2ys,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"PV43+H4V, HILINAWALO MAZINO, Teluk Dalam, South Nias Regency, North Sumatra 22865, Indonesia","{'location': {'lat': 0.7064862, 'lng': 97.85278910000001}, 'viewport': {'northeast': {'lat': 0.7078465798927221, 'lng': 97.85418892989273}, 'southwest': {'lat': 0.7051469201072776, 'lng': 97.8514892701073}}}",Traditional Chief House of Hilinawalo Mazino,ChIJWXnWCbaDKDARKOI-gboaPh4,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110599878745923471849"">Richard K</a>'], 'photo_reference': 'AUGGfZkaw48wnwz4hWdbvJMiFXnhME7kdiSkklAcJJ3gQ3WVAhEkEf2HeiDFXwvFshCucGnsBHesvnrOhlMNbYYE6FG9--wfx3mxr7hObk_QhbPrfNg3W5Zs3NGYopncoVQX6pjZj3GYFPpyu8WjnkrW-boTuFiaDrXc_WcuuMqcc_5_cj7l', 'width': 3264}]"
"JQ7C+Q5R, Bawomataluo, Fanayama, South Nias Regency, North Sumatra 22865, Indonesia","{'location': {'lat': 0.6144779, 'lng': 97.77038329999999}, 'viewport': {'northeast': {'lat': 0.6158367298927221, 'lng': 97.77172707989271}, 'southwest': {'lat': 0.6131370701072777, 'lng': 97.76902742010728}}}",Bawomataluo Village,ChIJsQ2ci70qJjAR0A1oQTHjZCk,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",205.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113793668895693463297"">Rifqi Irvansyah</a>'], 'photo_reference': 'AUGGfZk-_GzQT7y0Mhk_2MATYW4PT9Q46pG7Vzokk4axgMnF7_TiqXyrvIBME9eTmTOqOGkEPo0JrZEk-KyByO9jPar62WGRvG5iT_AeTMle_vEcz9hI28OLFtScGvFD4JUPGGrpHANnASXhJzSFCdHFiDtDNsgVrBNTgguNYpSxXxIjj-Na', 'width': 1800}]"
"MQ2H+PRF, Hilinawalo Fau, Teluk Dalam, South Nias Regency, North Sumatra 22865, Indonesia","{'location': {'lat': 0.6518012999999999, 'lng': 97.77956019999999}, 'viewport': {'northeast': {'lat': 0.6531505798927223, 'lng': 97.78090457989272}, 'southwest': {'lat': 0.6504509201072778, 'lng': 97.77820492010729}}}",Desa Hilinawalo Fau (Lompat Batu),ChIJm3pbT5ODKDAROcin2BCC9GU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106382968024715662079"">A Google User</a>'], 'photo_reference': 'AUGGfZnYpbkuPgzbbBfvIfV4D-JrFkJdvozSxOzX3n4qf4046ulX2ylMlSqu5Vj87nHnUeEyM8Lx5BI36XDiJir0p9j3WXdo55vhTgxFM93ZbiRAKTmwxuayK825kViXKe9z5jg5w51uZ_rQyOduarp1k1fYe-VBc2eD5ztGy4IjwQdve9-X', 'width': 720}]"
"MVVW+FRX, Hilialawa, Toma, South Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 0.6940932999999999, 'lng': 97.8971983}, 'viewport': {'northeast': {'lat': 0.6954466298927222, 'lng': 97.89857607989272}, 'southwest': {'lat': 0.6927469701072778, 'lng': 97.89587642010727}}}",Desa Hilialawa,ChIJwy2-g76FKDARc458iaD3sZg,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"QJXQ+3M, Hilinamazihono, O'o'u, South Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 0.7976883, 'lng': 97.63918509999999}, 'viewport': {'northeast': {'lat': 0.7991581798927221, 'lng': 97.64109937989271}, 'southwest': {'lat': 0.7964585201072777, 'lng': 97.63839972010726}}}",SPOT FOTO MOALE DARI KETINGGIAN,ChIJsdswbxQlJjARZHSOAsh8gLQ,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114292629627995629748"">Yoga Ilhamsyah</a>'], 'photo_reference': 'AUGGfZkfatT7IDokJr4KeewKF7_oD7bq2EfLvKQnj_iBoMeCFe88ee9zDY4iMWrhHXwyqvbmuTVq37y2fXCbdQtoaXF4UJ5XjC1PmOMIt1A1ro_B_GexpBaq4PSocpKXRPSOr5K5cdltBft7KVNuvJBkNVMxY-zvjRPGX7NU2ALClWk9d4uM', 'width': 6048}]"
"VRQC+HXP, Unnamed Road, Hilimbowo, Kec. Gomo, Kabupaten Nias Selatan, Sumatera Utara 22873, Indonesia","{'location': {'lat': 0.8889714, 'lng': 97.82244999999999}, 'viewport': {'northeast': {'lat': 0.8903692298927222, 'lng': 97.82353037989272}, 'southwest': {'lat': 0.8876695701072778, 'lng': 97.82083072010727}}}",PONDOK TETEHILI WACU-WACU,ChIJF_E-NUSfKDARLntLJ7yNVzY,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"Golambanua II, Somambawa, South Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 0.8677680999999999, 'lng': 97.8998854}, 'viewport': {'northeast': {'lat': 0.86979625, 'lng': 97.90108445}, 'southwest': {'lat': 0.8670920499999998, 'lng': 97.89628824999998}}}",NARU'U BEACH DESA WISATA GOLAMBANUA II,ChIJvfkIkvyZKDAR8NRnSLAmcnE,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",28.0,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107389278608254291085"">A Google User</a>'], 'photo_reference': 'AUGGfZmB_U7UVYloer3vyOde0WM99DVPuV5ehJ5HzX8FKHdthlvy73Asuh5QIAoNgCb1igf13zxBhno1Tc0lJwH7gEps8rPlJxe_6qY0QHRZGsaIkbTXC1Zy-tYnC_St4ymEvFyIDNU8LeOuTpYM_wZLytJJsnX8aXgvlP7ty6gzdzQXEUB4', 'width': 1280}]"
