formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"Golambanua No.I, Hilisimaetano, Kec. Lahusa, Kabupaten Nias Selatan, Sumatera Utara 22865, Indonesia",Batu Megalit,ChIJacWPBGyDKDAR9XiFZ6zKqkw,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,0.7399684,97.8562633
"PVXQ+PQ8, Jl. Nias, Bawootalua, Kec. Lahusa, Kabupaten Nias Selatan, Sumatera Utara, Indonesia",Pantai Batu,ChIJn2hNXgCbKDARKXazkAZycDE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101622140628275007262"">Dejan Mamoto</a>'], 'photo_reference': 'AUGGfZlS2dWJt6hqhZYNRwlmplHAqcHYIHLglsKNm0foF44HBSch9Gceyr0t9NXMyVvaaK0KlOFUWrRT8XLstRxXPD9-PZEojhkT1sOVb1oYys3ggbxJwsH99N0jVUmkiW2FgexkGE9RB8lco5mROg_VLMC7MU9ZP_M0eewH73ErxeGXSc0G', 'width': 4080}]",0.7492943,97.88945799999999
"QV9R+3CV, Mogae, Desa Mogae, Tetezou, Kec. Lahusa, Kabupaten Nias Selatan, Sumatera Utara 22874, Indonesia",Pantai Mogae,ChIJCQMAjiObKDARrpRJlRun8e0,3.7,"['tourist_attraction', 'cafe', 'point_of_interest', 'store', 'food', 'establishment']",6.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112474535165024437712"">Lena Zega</a>'], 'photo_reference': 'AUGGfZnjnV8wcB_KA-B7HUi1Z8GJrsakDMPP_5zOOAAExwhRPBBSEu251HM98Gz62pTKsV-2c3WTwHBZ9nPLoMne1PIAQUUMDBK3YVUQwzEyqivdgwrpgG2EHmCREBd6Kbhw4f0lObXg8RPssHDILQqv4_kcTJKbxUJA5MGnMwCuCxtLaY90', 'width': 4160}]",0.7677117999999999,97.8910444
"RRMH+2F9, Hilisao'oto, Sidua'ori, South Nias Regency, North Sumatra 22874, Indonesia",Megaliths Site of Tetegewo,ChIJIyHsNXefKDARxlpIsr5aqVw,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",31.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109167298072974272815"">Tuho Zend</a>'], 'photo_reference': 'AUGGfZmoPbaOkfTGxwDo4bk0K78xd3ESGCNQFaO4LrXk4jiiVxiTnPdygYnB_TllOKP6yttEeWx3ryGdt4WGmkgcRhe7Mm8e0gcD7-AweeR7s9Vezv2WgcgvS23zLREEqcv4YFUZ0pYcxzxYLrMVNMpiBJhmQ5YR_oMdGPCyB4cCdEdWAUY_', 'width': 4608}]",0.8325364,97.8287254
"JQ7C+Q34, Desa, Bawomataluo, Kec. Fanayama, Kabupaten Nias Selatan, Sumatera Utara 22865, Indonesia",Desa Bawomataluo (Lompat Batu),ChIJK_etjL0qJjAREJe8bEmBlw8,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",912.0,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108621810288013419567"">Semut Medan</a>'], 'photo_reference': 'AUGGfZkJB49eVWefkIE9pHpUxjzxmoWV7jd1mRROVnbjgb_KPnUPZw45dFxXU9_6GQwON1JJBgxXiaQ0G8k9m065hDLtfaM-x4dRj4DT9usr7x22RohChem0THNj03ItQ3tQQPTLtfVH0EaOHQ1L0szBOr2L6LyEb52AKpkv8h3vXvy04sAC', 'width': 4000}]",0.6143915,97.77021230000001
"Siwalubanua, Lahusa, South Nias Regency, North Sumatra, Indonesia",BARAWANU BEACH,ChIJm_T9f5CbKDARTCY6gsOYzBw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105452721123297155393"">A Google User</a>'], 'photo_reference': 'AUGGfZmBGMVpWH4bSv3RdaN_0OFVSr1Vo99Gfo5peMukbdrurtt1Jm9o9nzhLc7NSZAdvv4_hqH03tHM0Fd1ZIzLuIyg7k5x8Hvhj4Iw6N922OkeSpwW5XhETVUmCTL1y4I9K08gwRyrtzq18HZkGcOIpBZDyMe4pzjhqSZpK6wtGOznqGT2', 'width': 4608}]",0.8058807,97.9076826
"RRJG+F83, Hilisao'oto, Sidua'ori, South Nias Regency, North Sumatra, Indonesia",A.RITUS Telaumbanua,ChIJNax0cNafKDARljivc4hOYOM,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,0.8311318,97.8258008
"RW44+G8, Siwalubanua, Somambawa, South Nias Regency, North Sumatra, Indonesia",Wilayah IV,ChIJQ_FwfgCbKDAR1Pr1arwA2ys,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,0.805995,97.9059304
"PV43+H4V, HILINAWALO MAZINO, Teluk Dalam, South Nias Regency, North Sumatra 22865, Indonesia",Traditional Chief House of Hilinawalo Mazino,ChIJWXnWCbaDKDARKOI-gboaPh4,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110599878745923471849"">Richard K</a>'], 'photo_reference': 'AUGGfZkaw48wnwz4hWdbvJMiFXnhME7kdiSkklAcJJ3gQ3WVAhEkEf2HeiDFXwvFshCucGnsBHesvnrOhlMNbYYE6FG9--wfx3mxr7hObk_QhbPrfNg3W5Zs3NGYopncoVQX6pjZj3GYFPpyu8WjnkrW-boTuFiaDrXc_WcuuMqcc_5_cj7l', 'width': 3264}]",0.7064862,97.85278910000001
"JQ7C+Q5R, Bawomataluo, Fanayama, South Nias Regency, North Sumatra 22865, Indonesia",Bawomataluo Village,ChIJsQ2ci70qJjAR0A1oQTHjZCk,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",205.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113793668895693463297"">Rifqi Irvansyah</a>'], 'photo_reference': 'AUGGfZk-_GzQT7y0Mhk_2MATYW4PT9Q46pG7Vzokk4axgMnF7_TiqXyrvIBME9eTmTOqOGkEPo0JrZEk-KyByO9jPar62WGRvG5iT_AeTMle_vEcz9hI28OLFtScGvFD4JUPGGrpHANnASXhJzSFCdHFiDtDNsgVrBNTgguNYpSxXxIjj-Na', 'width': 1800}]",0.6144779,97.77038329999999
