formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"9QF4+HQP, Kel. Lodar El, South Dullah Island, Tual City, Maluku, Indonesia","{'location': {'lat': -5.6262967, 'lng': 132.756665}, 'viewport': {'northeast': {'lat': -5.624928520107279, 'lng': 132.7579382798927}, 'southwest': {'lat': -5.627628179892723, 'lng': 132.7552386201073}}}",Koko,ChIJ4_1Lh_kbMC0RX28nTj62M58,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,
"CQG7+FPF, Dullah Darat, Pulau Dullah Utara, Tual City, Maluku, Indonesia","{'location': {'lat': -5.573821199999999, 'lng': 132.7643044}, 'viewport': {'northeast': {'lat': -5.571972270107278, 'lng': 132.7651555798927}, 'southwest': {'lat': -5.574671929892722, 'lng': 132.7624559201073}}}",Danau Ngadi,ChIJUw5u5uAQMC0RHcumZC40PCQ,3.9,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",55.0,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108279465719251048886"">A Google User</a>'], 'photo_reference': 'AUGGfZkWFMkwZp4pWUrgFnbSPZmUTuZAapQbKDjvsrq1Npz9o7w4iOg85IFOq7J7Zziy9iGDtGILzcVD1uLQEbbaLANwLvBPkceoaMSjGdyn1if45123Owv7SQN2EiP3pueO4XqzMIt3lsL0z3JdAK-lS6XazRfr4lUQmkUTLVwj_ti6oTJs', 'width': 4128}]"
"CQP8+QCX, Jl. Kabupaten, Dullah Darat, Kec. Pulau Dullah Utara, Kota Tual, Maluku, Indonesia","{'location': {'lat': -5.562558999999999, 'lng': 132.7654929}, 'viewport': {'northeast': {'lat': -5.561335170107279, 'lng': 132.7670158798927}, 'southwest': {'lat': -5.564034829892723, 'lng': 132.7643162201073}}}",Jetty to Bair Island,ChIJxZ1ZXRIRMC0RheE4BrS_ieA,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118208831905556717564"">Hengky tallaut</a>'], 'photo_reference': 'AUGGfZnrA-GHKMqSsBh-XV1Cj28FEpAp2ZBZkIVV2ybR_MhJfHCjRwTOzFzJLDWcNoSho7Wi1JZU4_N3M8KtJPNLxD0TPzB1BB-7F7BF5WL1axKb0TJMUHajHWl_r95p6JpVxIeGeTt7muYR2qluW_LtMPwoBLziZcO4iA5VdKlbofytxD02', 'width': 3024}]"
"9P4V+V9X, Kel. Ketsoblak, South Dullah Island, Tual City, Maluku, Indonesia","{'location': {'lat': -5.6427437, 'lng': 132.7434712}, 'viewport': {'northeast': {'lat': -5.641266520107279, 'lng': 132.7446620298928}, 'southwest': {'lat': -5.643966179892723, 'lng': 132.7419623701073}}}",Kampung Warna Warni Tual,ChIJ8zmYgb8bMC0RTm9P_F3-HT4,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105586006096184173250"">Danang Eko</a>'], 'photo_reference': 'AUGGfZmpKRzBXtmE5ataVH0OFa-8F5ojzwBSOsOAH499br4exD-wW9B1O-lAobXdNpTO2U4-pxqEooWoSIRMqghD_FLWnSwddexmOeKAHj84Wb9Xx6WSoAuZtdvCDXUQpIC2sk0tIWOp3yZYj-jfF0zLxWUsdENYGCgRUqGU1JE2LL1ITyE', 'width': 3120}]"
"CQ32+7X2, Kel. Ketsoblak, South Dullah Island, Tual City, Maluku, Indonesia","{'location': {'lat': -5.5965858, 'lng': 132.7513123}, 'viewport': {'northeast': {'lat': -5.595481920107278, 'lng': 132.7530195298928}, 'southwest': {'lat': -5.598181579892722, 'lng': 132.7503198701073}}}",Bahari Fiditan Beach (BF Beach),ChIJeWlKMwARMC0RMOdGSB0_yiU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110159273584699159686"">A Google User</a>'], 'photo_reference': 'AUGGfZnTYWNyAiphAhgYJMfqrMp8yrvULHybBQyIWkJMZcAiN_AAv3xjx9_EuOi_D6dT9YkmtZ-XuWTo3r6Aat0ajYb-JeL0SNfUJm-FRc3p7ShWE-3eAXpjIBKYnkVRuqpN5frZuh3Q5scAXzWGO7tOIc63QYqmJI7F2DYstzUgyINxPY-Q', 'width': 1280}]"
"9QR9+CJJ, Kel. Ketsoblak, South Dullah Island, Tual City, Maluku, Indonesia","{'location': {'lat': -5.6089204, 'lng': 132.7690257}, 'viewport': {'northeast': {'lat': -5.607570570107277, 'lng': 132.7703755298927}, 'southwest': {'lat': -5.610270229892721, 'lng': 132.7676758701072}}}",Embung Ablel Fiditan,ChIJ14QFgZgbMC0RNWew7u2gQA0,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105458536455436565862"">A Google User</a>'], 'photo_reference': 'AUGGfZmgRQ08vDrzcEnowJQRqSKgEYQtAcc7CXTyZYviwAR5OjDCt9JRb1VsSzNcmaDdoK9EhjTnLIkvM1gv4VyY3TB9X5j8tj-NcyhYaKoARSqkCUfJoRuslmo8kf3z67giP74rTsB7-dPDJ7plgpsqA-ApkMzG0AbrIY0wWxwEPxpRjsw', 'width': 3120}]"
"9Q82+QFV, Kel. Lodar El, South Dullah Island, Tual City, Maluku, Indonesia","{'location': {'lat': -5.6330199, 'lng': 132.7512846}, 'viewport': {'northeast': {'lat': -5.631701820107277, 'lng': 132.7526544798927}, 'southwest': {'lat': -5.634401479892721, 'lng': 132.7499548201073}}}",Kampung Kuliner Bundaran DPRD TUAL,ChIJa_c2cG8bMC0RCQsVPIiKHIk,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,
"9P3W+93M, Taar, South Dullah Island, Tual City, Maluku, Indonesia","{'location': {'lat': -5.6465412, 'lng': 132.7451856}, 'viewport': {'northeast': {'lat': -5.645159270107277, 'lng': 132.7466341298927}, 'southwest': {'lat': -5.647858929892721, 'lng': 132.7439344701073}}}",Teluk Watdek,ChIJXT1XWFcbMC0RxwUHFH9kRhY,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113818057612024427114"">A Google User</a>'], 'photo_reference': 'AUGGfZlpc1g5zSMv4dsNxwVcghOJ9yqK2QC19M80ynndABCVdtI0I56pH9aZogMmiYlDtj5SQl4k9ey_ga1evdKWV83TlwG23vJTgm5fvbKmye4qflyh3azubXpNEQLClYvnNqRS_qzj78oIe2LP8TVhxDhBaGXx3nhL2aMMhxxvuLQ624E2', 'width': 4160}]"
"CQ87+Q3J, Ngadi, Pulau Dullah Utara, Tual City, Maluku, Indonesia","{'location': {'lat': -5.583044, 'lng': 132.7626427}, 'viewport': {'northeast': {'lat': -5.581725870107277, 'lng': 132.7641935798927}, 'southwest': {'lat': -5.584425529892721, 'lng': 132.7614939201073}}}",Kolam Renang Dito Hils Ngadi,ChIJmV4tdRIRMC0RmlWJP1ofQLk,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",12.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103060233033685765599"">Anom Bayu</a>'], 'photo_reference': 'AUGGfZkR99m3oyaoufO9oRdgFsk_UD3kt8CSZBIugp-sbOpQhRXd736Pfzb3gVTasX5xQ6TQ-j5lDrmKJxeI18UQlsCUpq2oT8_xNLw73XUCOMn0VV59qwPBgldVhDmC-To745urj938K9dvwNynNz9_k4PPmAXoG-U7_eSZk58fmUX1cRye', 'width': 3024}]"
"8PRW+5W, Taar, South Dullah Island, Tual City, Maluku, Indonesia","{'location': {'lat': -5.6595838, 'lng': 132.7473557}, 'viewport': {'northeast': {'lat': -5.658240120107278, 'lng': 132.7486854298927}, 'southwest': {'lat': -5.660939779892722, 'lng': 132.7459857701073}}}",Wenan songjanan,ChIJac6moHYbMC0RRulUyQgdn8M,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104191897922677442527"">A Google User</a>'], 'photo_reference': 'AUGGfZk2e-5HWEOEMBtm6xNbAv0aX1nXZILZfZzvGniV36wpMA7mcerXz6hVyp_ANEZx8-_JT7vmuQboPYjg_r-vKphoYruFaL_BbJJYoUhBwDYsux8ql8Wx1FO5iMnc0siX2gctC_PwyLfF8XlwQxUTwgsv4Nh_cHK3ioRczalkCrNB1sq6', 'width': 4000}]"
