formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"48JC+C8V, Aitiri, Angkaisera, Yapen Islands Regency, Papua 98255, Indonesia","{'location': {'lat': -1.8688864, 'lng': 136.3207814}, 'viewport': {'northeast': {'lat': -1.867536570107277, 'lng': 136.3221312298927}, 'southwest': {'lat': -1.870236229892722, 'lng': 136.3194315701073}}}",Tanjung Koreweimanai/Sineri,ChIJeestSgBRG2gRxwW98lbXz4s,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"5C2H+VVW, Wanampompi, Angkaisera, Yapen Islands Regency, Papua, Indonesia","{'location': {'lat': -1.8477745, 'lng': 136.4296942}, 'viewport': {'northeast': {'lat': -1.846424670107278, 'lng': 136.4310440298927}, 'southwest': {'lat': -1.849124329892722, 'lng': 136.4283443701073}}}",Wabuayar River /Kali Buaya,ChIJJw1rUABPG2gRwsGjvrCcsj0,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"4GR4+5X5, Ampimoi, Teluk Ampimoi, Yapen Islands Regency, Papua 98252, Indonesia","{'location': {'lat': -1.8596225, 'lng': 136.5074995}, 'viewport': {'northeast': {'lat': -1.858272670107278, 'lng': 136.5088493298927}, 'southwest': {'lat': -1.860972329892722, 'lng': 136.5061496701073}}}",Aiseref,ChIJkTMJawBJG2gR9RGcXV9xuXo,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"4GV2+M2Q, Ampimoi, Teluk Ampimoi, Yapen Islands Regency, Papua 98252, Indonesia","{'location': {'lat': -1.8557978, 'lng': 136.5001054}, 'viewport': {'northeast': {'lat': -1.854447970107278, 'lng': 136.5014552298927}, 'southwest': {'lat': -1.857147629892722, 'lng': 136.4987555701073}}}",Worirei,ChIJ-wDcawBJG2gRMrW9mlAUxPg,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"4GX6+VJ7, Ayari, Teluk Ampimoi, Yapen Islands Regency, Papua, Indonesia","{'location': {'lat': -1.8503272, 'lng': 136.5115373}, 'viewport': {'northeast': {'lat': -1.84652905, 'lng': 136.5135594798927}, 'southwest': {'lat': -1.85159325, 'lng': 136.5108598201073}}}",Waya Sifa,ChIJKQp9fwBJG2gRN2u6jvmAq0A,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"37J5+6WF, Turu, Yapen Selatan, Yapen Islands Regency, Papua, Indonesia","{'location': {'lat': -1.919438, 'lng': 136.2598037}, 'viewport': {'northeast': {'lat': -1.918088170107278, 'lng': 136.2611535298927}, 'southwest': {'lat': -1.920787829892722, 'lng': 136.2584538701072}}}",Pulau Mawanpi,ChIJeWTs1b5ZG2gRtcfqi8_YxaI,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111314354012019241527"">A Google User</a>'], 'photo_reference': 'AUGGfZkiTUN7iAmdamqG_ykpxnGwj0ETVI8JecbKYwnegKOhqv-5Z0z2wz7ZJCxahAOaEmuRd5h7MDETkvX_D9ecglA27d2UIddz9UOBXvTistT668-vW4oAF51tY-vx6QrUpcXJQc5GCoc-stDhmxfi74hHUcMRznW89JL10_VerabP_I-D', 'width': 3120}]"
"5G23+QQR, Ampimoi, Teluk Ampimoi, Yapen Islands Regency, Papua 98252, Indonesia","{'location': {'lat': -1.8480063, 'lng': 136.5044051}, 'viewport': {'northeast': {'lat': -1.84443135, 'lng': 136.5055505298927}, 'southwest': {'lat': -1.84919795, 'lng': 136.5028508701072}}}",Nafaf,ChIJ3y9pOQBJG2gRhL7l4OBQbAg,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"467G+3GF, Unnamed Road, Banawa, Kec. Yapen Sel., Kabupaten Kepulauan Yapen, Papua, Indonesia","{'location': {'lat': -1.8873001, 'lng': 136.2263063}, 'viewport': {'northeast': {'lat': -1.885436520107278, 'lng': 136.2277579798927}, 'southwest': {'lat': -1.888136179892722, 'lng': 136.2250583201073}}}",Pantai Barawaikap,ChIJfcI4YLxXG2gRdigSzNSOFBc,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101699427718964098493"">A Google User</a>'], 'photo_reference': 'AUGGfZkCpheSptYBTdIUi1A--LybD5m898t8Pd7zLwUt_Ljb9lIkW25AxP2Qz9sm0Z5rTrsXpb63L3ScJ4XgHuDLIERfUUZwyha_qH5Yfvik1R3BleL4jCRZkMKGCqbk-445VS68E-F5RQdctuJZK_CNZxhTF9Kxg30kg1F2OWaHsX8CaOpB', 'width': 540}]"
"6R48+W4, Ansus, Yapen Barat, Yapen Islands Regency, Papua, Indonesia","{'location': {'lat': -1.7926311, 'lng': 135.8152645}, 'viewport': {'northeast': {'lat': -1.791281270107278, 'lng': 135.8166143298927}, 'southwest': {'lat': -1.793980929892723, 'lng': 135.8139146701073}}}",Amarai Pu Tempat,ChIJW2sGdQDNHGgRxo3FOytLqX4,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"46J6+7X4, Serawandori, Kosiwo, Yapen Islands Regency, Papua 98215, Indonesia","{'location': {'lat': -1.8693551, 'lng': 136.2124581}, 'viewport': {'northeast': {'lat': -1.868305070107278, 'lng': 136.2136186298927}, 'southwest': {'lat': -1.871004729892723, 'lng': 136.2109189701073}}}",KAIWAREAY AREA,ChIJz_3TJr1XG2gR5oOKcmmJBf4,0.0,"['park', 'point_of_interest', 'establishment']",0.0,
