formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"Jl. Bukit Lawang Hill Resort No.2, Bukit Lawang, Kec. Bohorok, Kabupaten Langkat, Sumatera Utara 20774, Indonesia",Bukit Lawang Ecotourism,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100438237948684849319"">송재신</a>'], 'photo_reference': 'AUGGfZlD9RJqGwshzCiXbBMyx5IGFRSdcazr2pjRqjE4ODx4i1yvm08zFirceG2Kn3PXt5tzGQ5QNTHmTcn0Q3gwKqmgzHU4WqVXUbUMWOoIQ5xIrvY8XBqRy5Z30ch5ilfk6rQlBKnktH2iY8qF2i-18iV6m_Y00EL-6J4tmkjEJOD-k2gK', 'width': 720}]",ChIJT1Mah_q3MDARzAbJj9QAqlU,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",247.0,3.5508889,98.1203113,0,1,0,0,0
"Dusun Batu katak, Batu Jong Jong, Kec. Bohorok, Kabupaten Langkat, Sumatera Utara 20774, Indonesia",Frog Rock Tour,"[{'height': 673, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108309432124874039107"">A Google User</a>'], 'photo_reference': 'AUGGfZnf8U-RKs91ZO49oR8LaTe7XiPiKoJT8WXtMcnQsNpxir6v4Cgpm-C1Jg7S3PpbHopAb5ABCUetQK8a9k8-LVMxlZ9Bl2NzaK-ES6fSDvkUQAN98mFz9mHKM5DnFnJVvknzYsOKHPSKozNj9wSR2xWg9cKqSG0_4ZlFGkUADkHWVO2f', 'width': 1200}]",ChIJZVDb35XAMDAR-oGPQSaIHrg,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",217.0,3.445153,98.1487642,0,0,0,0,0
"H42F+6XC, Jl. Orangutan, Bukit Lawang, Kec. Bohorok, Kabupaten Langkat, Sumatera Utara 20852, Indonesia",Wisata Alam Bukit Lawang,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100395506613103929847"">A Google User</a>'], 'photo_reference': 'AUGGfZmBTGDmFeSpJBIjM7vTlMu4akFuVwwooUYTJfUpudI39X9F0MQz9ERELZkq3HcUooGLbeyi9IqtxjZZZlUpjL3uGsmpsd0CXb8sbfQt4ouDpBwiLtyrnRdnB8b0twEAAgW63JE6c1-mq92ZMeyATO_DOAX76uBsLFqg5vC2e7UcdxGw', 'width': 3840}]",ChIJgclTZQDJMDARozqCEx8qwCk,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",991.0,3.5498268,98.1244218,0,1,1,0,0
"G4WG+FP4, Bukit Lawang, Bohorok, Langkat Regency, North Sumatra 20852, Indonesia",Rindu alam bukit lawang,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100785655951733853459"">rian anda</a>'], 'photo_reference': 'AUGGfZkrOKLCfYR3Se0XgU6EhMlBOjMcL-nMUn2VpmeM5lr9moQnaGyTNXCXlAfjrdqUh_9IRpyam3N_Mg5IaXLtod3WxmP01TdGou3qYhKRZvbr1p5Y_9fnWUL4nf4tbidrwg8Ajc7bZJchbyjLU2pZ0_IW0-woDnXbsaa5XNfMD1Csj52Y', 'width': 3024}]",ChIJn2b618XJMDAR7pNeig8SVJk,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,3.5462033,98.1267416,0,1,0,0,0
"Batu Katak, Kec, Jl. Utama, Lau Damak, Kec. Bohorok, Kabupaten Langkat, Sumatera Utara 20774, Indonesia",Wisata Batu Katak,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107786389414795925026"">A Google User</a>'], 'photo_reference': 'AUGGfZmy1KvVxF-Fy59EoaRLK4rR1qPe8tEbcJBYlcBhtVONP_q73OnMYsn5ASq8mScbt0f2kTdzWIcLCv0tEWtrbR7mieMmVZIxdJ1LmDBdQMq0zvFAXP2-PFIjiRgVlX78Wi9MS38mlSer203EG-eyo5ShM_uGguZWM_hw-YI86W2tinYm', 'width': 1920}]",ChIJi6DMGaTPMDARkSUFDfQE1ZU,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",349.0,3.4460233,98.1484236,0,0,1,0,0
"G4WH+26M, Bukit Lawang, Bohorok, Langkat Regency, North Sumatra 20852, Indonesia",Landak River,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106636657193078667007"">Taras Nadtoka</a>'], 'photo_reference': 'AUGGfZkSe8TMKpktVRH-VZmGW3SLvl74pXDBSxFKPLzUGcQgztcbJb0f4Ur1Kju4JXV_g59gIEn1XIXU7rYqD8w5Nok_j83_OeVCvxu6Jkzs_J0WLWkokX9XXJzap_UMRN_XlRzLpXZXE8W3g2aMOVqI_6xoEUbTIvpvymgiv6w4EQ9B2OEg', 'width': 4608}]",ChIJAQAAABDIMDARRQ8ErpNqyFo,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",387.0,3.5451272,98.1280841,0,0,0,0,0
"G4VM+3J2, Sampe Raya, Bohorok, Langkat Regency, North Sumatra 20852, Indonesia",Bukit Lawang Orangutan Trekking,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112130947111516981993"">daffa rakhsa</a>'], 'photo_reference': 'AUGGfZl9HbE8EEuVzjLl729BKHFgZKyk4AAXT66qsWhXWIEEVBFwzwQvCB0OEgJ9ZQick640mX5TcGBjVxXf3sZOSSD6T2ki-C7hbxpQp30De4KlM7oxb74OTE_RDPuGD0pKG9rUNpdRzH7eaTjcVjVLX-uMy6cYTYLlQf7o5a7fhA__uiId', 'width': 2048}]",ChIJ_z9xvk7HMDARULNHhtiXS64,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",220.0,3.5426305,98.1340248,0,1,0,0,0
"Jl. Bukit Lawang, Timbang Lawan, Kec. Bohorok, Kabupaten Langkat, Sumatera Utara 20774, Indonesia",Banana Island Bahorok Kab Langkat,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114685437152197383471"">A Google User</a>'], 'photo_reference': 'AUGGfZnLPzwnGN814UCI-i-ls93ZkFYMVuJoENXozcQTmODRsE13dhBFZ_OTJch3UdSllLHLZSUnfrKy3Y8hMt9lgrFxo2pD6_Mxd5lt0FnbwlySMP86qJassEnSV-GQFCvEkUre6IVJpTpraMBnMX2NBKingHk43Kgig0GUm1XlS53BNyI7', 'width': 3000}]",ChIJq9UZAf_HMDAR8wl99l4oz0s,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",51.0,3.512977,98.1528841,0,1,0,0,0
"G4HF+WQX, Timbang Lawan, Bohorok, Langkat Regency, North Sumatra, Indonesia","Lubuk Samsah, Sungai Landak, Bohorok","[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107405381712207645844"">azmi ridwan fauzi</a>'], 'photo_reference': 'AUGGfZn1znVSvVEUGiGXUUlcVyAYxD9fAtJ8JEWXInnZOZQzNuaZH4ibyeHRZOoMtinOavyYod1W4DiCjkgFmIVad3wxhiIgebNlwr-EtJKupjQkSxYQFRT8DprGTbx7tX6E6JEFxVtDrEnMLiOuqzGJl-rt1GfbiXmlbWkEx4LDfgfHuabQ', 'width': 4624}]",ChIJv_E_fdovMTARcWiRb4szKBI,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,3.5298654,98.1244983,0,0,0,0,0
"G4VC+RF6, Timbang Jaya, Bohorok, Langkat Regency, North Sumatra, Indonesia",Bukit Lawang Karst Ecotourism,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104141923740005732116"">A Google User</a>'], 'photo_reference': 'AUGGfZkzYTvr_u1zdZVV7-Xclv2fu4s8g0tkE1tjnktiAKbDL-sa08JaiSGF7h7l-k9cGDIYZBmqVdbpR-ClGLAa3FC0ufnnsQvrEG1sSjq9b6y7PveUyZGw3_aJi1PjTgN_EIha5zXwnZi4IK-Rz1o2Nm1w5_2zbGVSb9sX0ShMqfmyYvQ_', 'width': 3120}]",ChIJyyl2O7W5MDARUY22mXVHjHU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,3.5445409,98.1211264,0,1,0,0,0
