formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"Q26X+47, Sukoharum, Adi Luwih, Pringsewu Regency, Lampung, Indonesia","{'location': {'lat': -5.239661, 'lng': 105.048134}, 'viewport': {'northeast': {'lat': -5.238822199999999, 'lng': 105.0498407798927}, 'southwest': {'lat': -5.242177399999999, 'lng': 105.0471411201073}}}",Saung Taluka Tani (Panah Merah),ChIJQStGfADLQC4Rgrzps2M0D1M,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"PWMF+PM, Waya Krui, Banyumas, Pringsewu Regency, Lampung, Indonesia","{'location': {'lat': -5.26568, 'lng': 104.9241385}, 'viewport': {'northeast': {'lat': -5.264655970107278, 'lng': 104.9248816298927}, 'southwest': {'lat': -5.267355629892722, 'lng': 104.9221819701073}}}",Bendungan way wayah bawah,ChIJG0xMRhA3Ry4RLIH6nUKpTDk,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"Sriwungu, Banyumas, Pringsewu Regency, Lampung 35674, Indonesia","{'location': {'lat': -5.3015056, 'lng': 104.9249841}, 'viewport': {'northeast': {'lat': -5.300085970107277, 'lng': 104.9263510798927}, 'southwest': {'lat': -5.302785629892721, 'lng': 104.9236514201073}}}",Tirta Asri Park,ChIJtzUBymkxRy4RKBdNnc1p4Hc,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",265.0,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105529585724369981431"">ahmad sofyan</a>'], 'photo_reference': 'AUGGfZkSIr9cviYKWGuZS_vvxEAAKDbHaCn9hyB3wftJLI_-terCsRI2D_-s88F-77STbHrOKDvO3Bfj2CmHK4LrevKELhWJ5hPMDn2agfCmKZXFtGowp9IGvu-5i0QF-cWRsMvo0xKtJRL66ye-SKi28vHtCOtul0yO_CskCya6RHVOolsH', 'width': 4160}]"
"MX8R+VR5, Sukoharjo IV, Sukoharjo, Pringsewu Regency, Lampung 35373, Indonesia","{'location': {'lat': -5.3332899, 'lng': 104.9924108}, 'viewport': {'northeast': {'lat': -5.331681520107279, 'lng': 104.9933044298927}, 'southwest': {'lat': -5.334381179892723, 'lng': 104.9906047701073}}}",Spot Tawes Anakan,ChIJIRZNSqozRy4RJRpZ7iIWhcc,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,
"MXXW+WJG, Pandan Surat, Sukoharjo, Pringsewu Regency, Lampung 35674, Indonesia","{'location': {'lat': -5.300716, 'lng': 104.9970235}, 'viewport': {'northeast': {'lat': -5.299456820107278, 'lng': 104.9983730798927}, 'southwest': {'lat': -5.302156479892722, 'lng': 104.9956734201073}}}",KWT BERKAH LESTARI,ChIJiw4uldAzRy4ROm96CnNVDjQ,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"M376+689, Mataram Gading Rejo, Karangrejo, Kec. Negeri Katon, Kabupaten Pringsewu, Lampung 35372, Indonesia","{'location': {'lat': -5.336973299999999, 'lng': 105.0608708}, 'viewport': {'northeast': {'lat': -5.335528670107279, 'lng': 105.0623498798927}, 'southwest': {'lat': -5.338228329892723, 'lng': 105.0596502201073}}}",Travel Parks Ponds Lake Gupid Gading Rejo,ChIJ1XesWhnNQC4RI7imLUO6RXg,4.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",377.0,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111086491974060959746"">kakak Zack</a>'], 'photo_reference': 'AUGGfZmxsUVZWPbxDBC2aD33O09bUeGV3mT-KbSAiHuBEh3LXAwjI8CkOf0l62CQGCmNu0ppEW-uACLnTB0HibXhP8v0rF0jDoTxXxlIAiBiU94VR3EMiEBK7vfyZdHXI3UE4W9qQ9R01aIjWnC13qrifrQiJpTdhxG6Z5G3b-r3WgoFBrmi', 'width': 4160}]"
"Jl. Kalkun II, Sukoharjo I, Kec. Sukoharjo, Kabupaten Pringsewu, Lampung 35373, Indonesia","{'location': {'lat': -5.330760199999999, 'lng': 104.9653389}, 'viewport': {'northeast': {'lat': -5.329302220107277, 'lng': 104.9666446298927}, 'southwest': {'lat': -5.332001879892721, 'lng': 104.9639449701073}}}",Pringsewu Acacia Valley,ChIJb56_7mIzRy4Rxnp8gzfoZ9o,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",200.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109737743529776748283"">A Google User</a>'], 'photo_reference': 'AUGGfZm8zbFiOfLrfUhydEm8nqjleRnbmLwHy_QGz6Vbc3VPajQ36ihi_Zp3hQWODvNOvsT5WyLA8GQEmf2grJmWA2OBhe5n6ODO_Z_2jD9NhXTvonNsSljAdccxvj2m98yQVxOYu29EJ-7xlmsVnxey3vM-PF4gKo_PWoe3Rxrh-O6r7WHg', 'width': 4000}]"
"MW58+C5, Pamenang, Pagelaran, Pringsewu Regency, Lampung, Indonesia","{'location': {'lat': -5.341387, 'lng': 104.915486}, 'viewport': {'northeast': {'lat': -5.340166720107279, 'lng': 104.9162242298927}, 'southwest': {'lat': -5.342866379892723, 'lng': 104.9135245701073}}}",Spot favorite,ChIJF3KSknoxRy4RCxLyZ1wR_KQ,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115604579626457493474"">A Google User</a>'], 'photo_reference': 'AUGGfZmd8_uNxNUgiU9jz8DFbVsxW5P_cW9gewNFqK6W3oFwg3DeD6obbQ9iIi_T9pBd4IPYXZDXFStSbWhJIPEqyJQ2mT7lNDi8g0RciWj52OVRoQDqmq_erqlpeIZR2CTFmlfDyjLph0IezWcZBGczi25w9VqIOEzxIoQ3FkGnY4pQ4gKW', 'width': 4160}]"
"MXJR+F56, Sukoharjo II, Sukoharjo, Pringsewu Regency, Lampung 35373, Indonesia","{'location': {'lat': -5.3188255, 'lng': 104.9903995}, 'viewport': {'northeast': {'lat': -5.317577420107278, 'lng': 104.9919608798927}, 'southwest': {'lat': -5.320277079892722, 'lng': 104.9892612201073}}}",DAM KULON,ChIJAZ1l2pgzRy4RA2kubLp24y8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113766046322299493154"">A Google User</a>'], 'photo_reference': 'AUGGfZk9__LKAn8I4ObMCd4KAntf9IGDxzykgA-dQjk5TjWVb0S81eMv-Q1uWqqMAYHaTNuCrQxxclrxAwGiB-1VuABI5Ka-SX8GpBN2ObJj-C93-tfKE1cXKu3tCFmjtKf6WiR5AkcZeFqajlfBM7F5ykSBZa-Q3Z3qLpltyGxSkOHx9cEd', 'width': 4160}]"
"Jalan Pusat Kota Adiluwih No 001, Kecamatan Adiluwih,, Watu Agung, Kec. Kalirejo, Kabupaten Pringsewu, Lampung 35674, Indonesia","{'location': {'lat': -5.2182221, 'lng': 105.0324603}, 'viewport': {'northeast': {'lat': -5.216872020107278, 'lng': 105.0338086798927}, 'southwest': {'lat': -5.219571679892722, 'lng': 105.0311090201073}}}",Alun Alun Kota Adiluwih,ChIJO20VK63KQC4ROqZoSc3AUsk,0.0,"['park', 'point_of_interest', 'establishment']",0.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103659786729199946759"">A Google User</a>'], 'photo_reference': 'AUGGfZlUqP5E0gmawpt5BayF6rygC-Yd6WRjIMQ4zIQW6WkPCmXbWMAvcV8rT7iVdtJxZLCoIEVJho3Kl4Cbs-CG1RsQ9F3KW7Rq0A9RdSsZhr1pcleqS7vTqe5_LYdLCSQLVZX2NQw5DjjOEm9K_x0M4ACKhFriRbGkV213LRDnHk993BEC', 'width': 3264}]"
