formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"Jl. Andi Dai No.5, Binanga, Kec. Mamuju, Kabupaten Mamuju, Sulawesi Barat 91511, Indonesia","{'location': {'lat': -2.6771012, 'lng': 118.8987119}, 'viewport': {'northeast': {'lat': -2.675640670107278, 'lng': 118.9001783298928}, 'southwest': {'lat': -2.678340329892722, 'lng': 118.8974786701073}}}",Simbuang,ChIJNzno5JPZki0RXinKSBsLlGM,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"8W32+RRF, Rimuku, Kec. Mamuju, Kabupaten Mamuju, Sulawesi Barat 91511, Indonesia","{'location': {'lat': -2.6954326, 'lng': 118.9020477}, 'viewport': {'northeast': {'lat': -2.693981370107278, 'lng': 118.9033109298927}, 'southwest': {'lat': -2.696681029892722, 'lng': 118.9006112701073}}}",Puncak Mamuju City,ChIJEYYfy1_Yki0Rj1XsHjIt2Ao,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",348.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106845511371271405686"">Novrizal Herdananto</a>'], 'photo_reference': 'AUGGfZn26sBiH4OROKdenDyEs-k-iITcrZT2kXJgKRl6FZQ8nX0LQnZYAtpJI4FRrz92vNAmxhayPMy8bZZSyw7gd3L87Hx5bQFnPY93R_VRHU174eEuYiBt8a7KLUP6ryy4DJId1-XFbOlRLsylDzn4258a1asSXZCrGQF2HktNsGpVJeKm', 'width': 4000}]"
"Strait, Jl. Yos Sudarso, Binanga, Kec. Mamuju, Kabupaten Mamuju, Sulawesi Barat 91511, Indonesia","{'location': {'lat': -2.6703963, 'lng': 118.889166}, 'viewport': {'northeast': {'lat': -2.669441420107277, 'lng': 118.8907956298928}, 'southwest': {'lat': -2.672141079892722, 'lng': 118.8880959701073}}}",Anjungan Pantai Manakarra,ChIJjTBq2rDZki0RGax81Kex6L8,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",2148.0,"[{'height': 1583, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110162217127948218217"">A Google User</a>'], 'photo_reference': 'AUGGfZnJUL3ogAQgbD4niWTTPR0S_A4_FBvvMzjdhBrXKDNwYaZjEpnjeWyc2uxIRAmHTqxeG6jbAacuPJyRNcZBT_4Jv6jZ9bWxu5LPzSuvz7_F5LKDRvHf-sLMgTaaw8NHSVs3Sl6Tzyibk1DHWrjXno7Idzo1MyiUGP-Ii2HfqOA0yYY_', 'width': 2640}]"
"8W57+Q6G, Unnamed Road, Binanga, Kec. Mamuju, Kabupaten Mamuju, Sulawesi Barat 91511, Indonesia","{'location': {'lat': -2.6905644, 'lng': 118.913082}, 'viewport': {'northeast': {'lat': -2.689219270107278, 'lng': 118.9144360298927}, 'southwest': {'lat': -2.691918929892723, 'lng': 118.9117363701073}}}",Wisata Sungai So'do,ChIJkQFy5PPYki0RPUh_iAGqU6E,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",157.0,"[{'height': 2698, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109284093043686460668"">Nurul Rejeki</a>'], 'photo_reference': 'AUGGfZnJJwqSCzNrT0nmP2LPuXn6rDGZ8AH8N-ePsLeo79_3PBMmQ7QY1FJ0AVg5JY2qrpnLNerBlE4yqw_a-TVMEouMZ3D6T-e4X6OBAUo3_VgH7uxYggvNSEx45JpIoY5nvKayk76hSMoE6Dwo7ghJMgwtH15757dn9IEz5OolvBJBwYgT', 'width': 3947}]"
"8W32+XG5, Rimuku, Kec. Mamuju, Kabupaten Mamuju, Sulawesi Barat 91511, Indonesia","{'location': {'lat': -2.6951068, 'lng': 118.901354}, 'viewport': {'northeast': {'lat': -2.693661570107278, 'lng': 118.9026130298927}, 'southwest': {'lat': -2.696361229892722, 'lng': 118.8999133701073}}}",ANJORO PITU,ChIJJ8n3vmDYki0RAfReAdmP254,4.4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",101.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109554163721834487526"">Yui san</a>'], 'photo_reference': 'AUGGfZn1dFtrwKKvmSTnA79mWSJBqYqi5joXjRs8eekekVYkkrdAHxgysewsCtXn_QYMEn-PnxLBft1pNxyQab4vK7AcHOI3uK_dd7TvtLI5nU7WaiTqucQferTKCXIOpUTwDgb6LmTcy0RYpZkfmmaU4ZQdtDD0Exn360anySgs4KKozQ-i', 'width': 4000}]"
"7WWC+8HX, Mamunyu, Mamuju, Mamuju Regency, West Sulawesi 91511, Indonesia","{'location': {'lat': -2.7041408, 'lng': 118.921493}, 'viewport': {'northeast': {'lat': -2.701470050000001, 'lng': 118.9233347798927}, 'southwest': {'lat': -2.705031049999999, 'lng': 118.9206351201073}}}",Air Terjun Tammasapi,ChIJd902ZprYki0R-l3qM4glql8,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",101.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110361628733171694534"">Hasubara Fadly</a>'], 'photo_reference': 'AUGGfZk5lKG3QGqYLJxNy0gL91g3xz8VhOG41q0uI_yuSFhE8VFKlD1xh5HZEqdvjBKeO6qI8M8sUcYfQWf7NsXTIg74YRLY234on_osuk1x8nd9JNW1Ju1nQC6P03tAmHcHbhChCUVAp-J3tLc_zuNu3gV8-Vjzjtk_qgaPqtFaUVxsvuwy', 'width': 3000}]"
"7VXG+X3G, Karema, Kec. Mamuju, Kabupaten Mamuju, Sulawesi Barat 91512, Indonesia","{'location': {'lat': -2.7000747, 'lng': 118.8752162}, 'viewport': {'northeast': {'lat': -2.698537670107278, 'lng': 118.8766734298927}, 'southwest': {'lat': -2.701237329892722, 'lng': 118.8739737701073}}}",Air panas begejekan,ChIJK-Z9xHHZki0REVx0BtvmqYI,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"Unnamed Road, Karampuang, Kec. Mamuju, Kabupaten Mamuju, Sulawesi Barat 91515, Indonesia","{'location': {'lat': -2.6325599, 'lng': 118.8786856}, 'viewport': {'northeast': {'lat': -2.631134570107278, 'lng': 118.8801350798927}, 'southwest': {'lat': -2.633834229892722, 'lng': 118.8774354201072}}}",Wisata Batupute Liutang,ChIJ2wFSHf7bki0Rr2qenKfk-qM,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109284093043686460668"">Nurul Rejeki</a>'], 'photo_reference': 'AUGGfZk-2SZXUmiYjVwmaaxQGvArdry_67NUqN20rcRhZ6jFvoT7xUnuw_lD7uuaHE2OxErUdcH-XV67fu9n2G_o4uzxyJis9w25KekrPMQh7T7h44DkjaniGzE9Nu9cwpR5xqUUVE5x5s19ZZpXZMQeELSwTUvghEk4oD-aY0-k9NReeISC', 'width': 4624}]"
"Jl arteri no 1Kabupaten, Kabupaten Mamuju, Sulawesi Barat, Indonesia","{'location': {'lat': -2.6784465, 'lng': 118.8793874}, 'viewport': {'northeast': {'lat': -2.677129670107278, 'lng': 118.8807050298928}, 'southwest': {'lat': -2.679829329892722, 'lng': 118.8780053701073}}}",Pantai Jalarangas,ChIJq0V0qNnZki0RUmKilqYfII4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,
"7WQ2+W2, Karema, Mamuju, Mamuju Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.7101322, 'lng': 118.9000686}, 'viewport': {'northeast': {'lat': -2.708763720107277, 'lng': 118.9014540798927}, 'southwest': {'lat': -2.711463379892722, 'lng': 118.8987544201073}}}",Kebun Alpukat Kamila,ChIJ9Vm7MQDZki0R4Hb5b3iUL3E,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"9V8H+9J7, Unnamed Road, Pulau, Karampuang, Kec. Mamuju, Kabupaten Mamuju, Sulawesi Barat 91515, Indonesia","{'location': {'lat': -2.6340865, 'lng': 118.8790585}, 'viewport': {'northeast': {'lat': -2.632812170107278, 'lng': 118.8808821298927}, 'southwest': {'lat': -2.635511829892723, 'lng': 118.8781824701072}}}",Karampuang Island,ChIJW9AIfWLbki0RrW_paR22KlQ,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 3008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117198777508996433290"">A Google User</a>'], 'photo_reference': 'AUGGfZncE33skYpZXAQeC8_-lH3MDKgc5V4IDjBTD6vZtjYM2zoe6M_3otUQOYT_4XJSevEm1ueQB2usj8zB1tqwoPtK0jDEG3lRBt-X2yj6NIN8qDD314V2Xemy5Io3JW_sJl-w40Uz7FKlO9ronNGxFOKZJDw5ye6IVkSzMW9pIqyrc04C', 'width': 4016}]"
"8W66+9W6, Karema, Kec. Mamuju, Kabupaten Mamuju, Sulawesi Barat, Indonesia","{'location': {'lat': -2.6890911, 'lng': 118.9122239}, 'viewport': {'northeast': {'lat': -2.687754570107277, 'lng': 118.9135071798927}, 'southwest': {'lat': -2.690454229892722, 'lng': 118.9108075201073}}}",Rumah M.Arifin,ChIJ_0kjdgDZki0R5i8lMIGNNQg,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,
"Jl. Tamasapi, Mamunyu, Kec. Mamuju, Kabupaten Mamuju, Sulawesi Barat 91511, Indonesia","{'location': {'lat': -2.6983299, 'lng': 118.9194136}, 'viewport': {'northeast': {'lat': -2.697012170107278, 'lng': 118.9207876298927}, 'southwest': {'lat': -2.699711829892722, 'lng': 118.9180879701073}}}",Wisata Istana Hutan Mamuju,ChIJFQ4uRunZki0RWqO8hr-sJU8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105410167061107411398"">Bryan Sehati</a>'], 'photo_reference': 'AUGGfZlzfeogPj-PPfvjy681XZVVbhIbL__NUqfao-0wwlIzLFkO_0-stwjqvfJKXoJZh116OwnDAlE0zQRovdXco10z76lz2tAS8b46hLh2WVYBxE0v2P4XMnqQYz3VUOm0NHJVwQ9flX6XC56dpqLifGrne7-YrWrQqsg5XubM-D-5fxNS', 'width': 4000}]"
"Jl. Yos Sudarso No.13, Kabupaten Mamuju, 91511, Indonesia","{'location': {'lat': -2.6709099, 'lng': 118.8896116}, 'viewport': {'northeast': {'lat': -2.669678970107278, 'lng': 118.8910456798927}, 'southwest': {'lat': -2.672378629892722, 'lng': 118.8883460201072}}}",Gong Perdamaian Nusantara - Mamuju,ChIJM0L3flHZki0RozZgHB22YNM,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109554163721834487526"">Yui san</a>'], 'photo_reference': 'AUGGfZnEbZf7vs0y2BwzGmkivV4G8U4FXTgiOQ221XpyEhq1deKwz-qDyuytinlMfLLyOjz9ryGuoz04Bu4McnCW3OX1zo8nQNbRVwqt5GtAOtl4E0ziisdQ_r-pYYQst20IPpQAZ_N-8QYtjiNvBJAEDkman6B2kayGXJRcbp-qOZIuCb2z', 'width': 4000}]"
